,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
6898,BAKER CITY WWTP,13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110006618197,44.814419,-117.843443
8579,HOOD RIVER STP,13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110037765656,45.714008,-121.520296
12505,COLUMBIA BOULEVARD STP,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000576895,45.5975,-122.719
14405,SWEET HOME STP,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110002053599,44.400019,-122.73797
4677,MOLALLA STP,13,,http://echo.epa.gov/detailed-facility-report?fid=110006696432,45.153331,-122.60983600000002
4834,TILLAMOOK STP,13,,http://echo.epa.gov/detailed-facility-report?fid=110039738692,45.455265,-123.857921
13461,ASTORIA STP,13,,http://echo.epa.gov/detailed-facility-report?fid=110000723995,46.201551,-123.771506
13867,JUNCTION CITY STP,13,,http://echo.epa.gov/detailed-facility-report?fid=110009155957,44.219,-123.23
17561,COOS BAY STP 2,13,,http://echo.epa.gov/detailed-facility-report?fid=110039763422,43.38566,-124.28276
7804,NEWPORT WWTP,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110012660539,44.59777,-124.04844
8286,ALBANY-MILLERSBURG WRF,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000916796,44.643333,-123.075278
8620,TILLAMOOK COUNTY CREAMERY,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110006114276,45.484161,-123.843223
14795,FOREST GROVE STP AND FERN HILL WETLANDS,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110039754619,45.507159,-123.084941
16461,CORVALLIS WASTEWATER RECLAMATION FACILITY,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110016653450,44.576071,-123.254392
979,ROSEBURG URBAN SANITARY AUTHORITY STP,12,,http://echo.epa.gov/detailed-facility-report?fid=110014064555,43.208918,-123.396131
2284,TROUTDALE WPCF,12,,http://echo.epa.gov/detailed-facility-report?fid=110004814602,45.55340800000001,-122.387009
4840,MCMINNVILLE WWTP,12,,http://echo.epa.gov/detailed-facility-report?fid=110014165679,45.222715,-123.159066
5576,OAK LODGE WATER RECLAMATION FACILITY,12,,http://echo.epa.gov/detailed-facility-report?fid=110000552777,45.423633,-122.652298
5783,THE DALLES STP,12,,http://echo.epa.gov/detailed-facility-report?fid=110014169461,45.601496,-121.179408
6962,TRI CITY WATER POLUTION CONTROL PLANT,12,,http://echo.epa.gov/detailed-facility-report?fid=110009819303,45.375317,-122.59025
