,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
17206,U S STEEL GREAT LAKES WORKS,12,4.0,http://echo.epa.gov/detailed-facility-report?fid=110000497141,42.2774,-83.1103
870,DETROIT EDISON MONROE POWER PLANT,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000405927,41.8887,-83.3437
1911,"MOD INTERIORS, INCORPORATED",12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110003710020,42.7227,-82.6818
1975,"HUTCHINSON ANTIVIBRATION SYSTEMS, INC.",12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000411260,42.97207,-85.63978
10158,RIVERVIEW LAND PERSERVE,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110003616196,42.156323,-83.212122
11931,"LAPEER PLATING & PLASTICS, INC.",12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110042014030,43.0399,-83.31056
12244,TOEFCO ENGINEERED COATING SYSTEMS,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110021091968,41.839449,-86.24117
12456,BASF CORP,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000494019,42.219195,-83.14674000000002
15620,GREDE LLC - IRON MOUNTAIN,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000412303,45.799405,-88.070937
15887,CARMEUSE LIME INC  RIVER ROUGE FACILITY,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110008058369,42.2774,-83.12799999999999
16843,"BREMBO NORTH AMERICA, INC.",12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000783082,42.1655,-84.7138
16942,PLASAN CARBON COMPOSITES,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110056288690,43.02173,-85.78562
23497,ROSATI SPECIALTIES,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110020476992,42.62259,-82.86310999999998
28227,"DETROIT RENEWABLE POWER, LLC",12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110028027926,42.368645,-83.051749
33787,SEBEWAING LIGHT AND WATER DEPT.,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070160960,43.7323,-83.4529
39694,L'ANSE WARDEN ELECTRIC COMPANY LLC,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110058240327,46.756876,-88.455897
40059,MARATHON PETROLEUM CO LP - MICHIGAN REFINING DIV,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000554828,42.2841,-83.1527
43882,AMERICAN RACK COMPANY,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110055573696,42.87354000000001,-85.52826
43917,MAGNA DEXSYS (DELTA EXTERIOR SYSTEMS),12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110064375233,42.711327,-84.630625
46881,NYLOK CORP,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110020518643,42.6747,-82.9743
