REGISTRY_ID,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL
110000428500,CALUMET MONTANA REFINING,12,4.0,http://echo.epa.gov/detailed-facility-report?fid=110000428500
110000595124,CHS INC  LAUREL REFINERY,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110000595124
110001474164,YELLOWSTONE ENERGY POWER PLANT,12,,http://echo.epa.gov/detailed-facility-report?fid=110001474164
110000428644,PLUM CREEK MDF INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110000428644
110000428485,WESTERN SUGAR COMPANY,11,,http://echo.epa.gov/detailed-facility-report?fid=110000428485
110011675106,MONTANA SILVERSMITHS INC,6,,http://echo.epa.gov/detailed-facility-report?fid=110011675106
110043806085,CONOCOPHILLIPS BILLINGS REFINERY,3,2.0,http://echo.epa.gov/detailed-facility-report?fid=110043806085
110000428421,EXXONMOBIL - BILLINGS REFINERY,2,,http://echo.epa.gov/detailed-facility-report?fid=110000428421
110037609442,BILLINGS TRANSPORTATION OPERATIONS,2,,http://echo.epa.gov/detailed-facility-report?fid=110037609442
110000428626,PLUM CREEK MFG. L.P.,1,,http://echo.epa.gov/detailed-facility-report?fid=110000428626
110001473815,HOLCIM TRIDENT CEMENT PLANT,1,,http://echo.epa.gov/detailed-facility-report?fid=110001473815
110038363623,ROCKY MOUNTAIN POWER - HARDIN GENERATING STATION,1,,http://echo.epa.gov/detailed-facility-report?fid=110038363623
110000428582,ROSEBURG FOREST PRODUCTS - MISSOULA PARTICLEBOARD,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000428582
110001977692,WILLISTON BASIN - VIDA STATION,0,,http://echo.epa.gov/detailed-facility-report?fid=110001977692
110039624243,AIR CONTROLS CO.,0,,http://echo.epa.gov/detailed-facility-report?fid=110039624243
110020280293,PACIFIC STEEL/HIDES RECYCLING,0,,http://echo.epa.gov/detailed-facility-report?fid=110020280293
110000428564,GOLDEN SUNLIGHT MINES INCORPORATED,0,,http://echo.epa.gov/detailed-facility-report?fid=110000428564
110001474627,HOLIDAY INN,0,,http://echo.epa.gov/detailed-facility-report?fid=110001474627
110007111696,CUT BANK FIELD STATION 025,0,,http://echo.epa.gov/detailed-facility-report?fid=110007111696
110001474333,ACE AUTO REPAIR,0,,http://echo.epa.gov/detailed-facility-report?fid=110001474333
