REGISTRY_ID,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110002320809,MANCHESTER WASTEWATER TREATMENT FACILITY,13,,http://echo.epa.gov/detailed-facility-report?fid=110002320809,42.94447,-71.45794000000001
110009002006,"MANCHESTER REDIMIX CONCRETE, I",13,,http://echo.epa.gov/detailed-facility-report?fid=110009002006,42.97603,-71.46153000000001
110011033112,NEW HAMPTON TROUT HATCHERY,13,,http://echo.epa.gov/detailed-facility-report?fid=110011033112,43.60204,-71.6373
110012804803,MILFORD FISH HATCHERY,12,,http://echo.epa.gov/detailed-facility-report?fid=110012804803,42.852833000000004,-71.692295
110009839979,WHITEFIELD WASTEWATER TREATMENT FACILITY,12,,http://echo.epa.gov/detailed-facility-report?fid=110009839979,44.376294,-71.622598
110007681632,FRASER PULP MILL (FORMER ),12,,http://echo.epa.gov/detailed-facility-report?fid=110007681632,44.471944,-71.169444
110002320783,LEBANON WASTEWATER TREATMENT FACILITY,12,,http://echo.epa.gov/detailed-facility-report?fid=110002320783,43.636804999999995,-72.320541
110064782757,"NHNY MARINA DEVELOPMENT, LLC D/B/A RIVEREDGE MARINA",11,,http://echo.epa.gov/detailed-facility-report?fid=110064782757,43.717424,-71.618992
110009839817,TROY WASTEWATER TREATMENT FACILITY,11,,http://echo.epa.gov/detailed-facility-report?fid=110009839817,42.835252000000004,-72.178076
110000313964,STURM RUGER FIREARMS MANUFACTURING FACILITY,11,,http://echo.epa.gov/detailed-facility-report?fid=110000313964,43.379828,-72.152415
110066871978,"TOWN OF AMHERST, TRANSFER STATION",11,,http://echo.epa.gov/detailed-facility-report?fid=110066871978,42.891024,-71.610084
110000313802,PSNH MERRIMACK GENERATING STATION,11,,http://echo.epa.gov/detailed-facility-report?fid=110000313802,43.141069,-71.46866800000001
110001123061,SEABROOK NUCLEAR GENERATING STATION,11,,http://echo.epa.gov/detailed-facility-report?fid=110001123061,42.898333,-70.84944399999999
110001522086,MERRIMACK WASTE WATER TREATMENT FACILITY,11,,http://echo.epa.gov/detailed-facility-report?fid=110001522086,42.809523,-71.475871
110064863571,TAMWORTH TRANSFER STATION,10,,http://echo.epa.gov/detailed-facility-report?fid=110064863571,43.825146999999994,-71.25165799999999
110064875826,ALLENSTOWN TRANSFER STATION,10,,http://echo.epa.gov/detailed-facility-report?fid=110064875826,43.13075,-71.42694
110067018480,NEWINGTON OPERATIONS,10,,http://echo.epa.gov/detailed-facility-report?fid=110067018480,43.10174,-70.80253
110069995269,"OWENS CORNING ROOFING AND ASPHALT, LLC",10,,http://echo.epa.gov/detailed-facility-report?fid=110069995269,43.00245,-71.0139
110013335612,AGGREGATE IND RECYCLING READY MIXED CONCRETE AGGREGATES,10,,http://echo.epa.gov/detailed-facility-report?fid=110013335612,42.995872999999996,-71.18724
110059494836,WILLIAM N LAMARRE CONCRETE PRODUCTS INC,10,,http://echo.epa.gov/detailed-facility-report?fid=110059494836,42.76755,-71.79709
