,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
14353,BNSF FORMER RECYCLETRONICS,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110070796777,42.56149,-96.33216
19244,WASTE MANAGEMENT - SIOUX CITY,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110070260483,42.503029,-96.388847
454,"FRES-CO SYSTEM USA, INC",12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001756289,41.01233,-95.26521
4701,PPG INDUSTRIES,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001387963,41.64236,-93.60051
776,OKOBOJI MOTOR COMPANY,12,,http://echo.epa.gov/detailed-facility-report?fid=110005741545,43.42261,-95.13103
830,ROBERTSON CECO II DBA STAR BUILDING SYSTEMS,12,,http://echo.epa.gov/detailed-facility-report?fid=110000414855,42.232331,-91.190786
1451,BLACK HAWK COUNTY SANITARY LANDFILL,12,,http://echo.epa.gov/detailed-facility-report?fid=110009362732,42.41399000000001,-92.32887
2465,"CLIPPER WIND POWER, INC.",12,,http://echo.epa.gov/detailed-facility-report?fid=110028258454,41.935799,-91.656064
2666,HOLLY INDUSTRIES INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110005745738,42.27117,-96.07764
3409,HYDRITE CHEMICAL COMPANY,12,,http://echo.epa.gov/detailed-facility-report?fid=110000593616,42.53772,-92.36801
3945,ACHESON AUTO BODY,12,,http://echo.epa.gov/detailed-facility-report?fid=110001402376,41.568387,-93.70315
4177,A-LINE IRON & METALS,12,,http://echo.epa.gov/detailed-facility-report?fid=110014374783,42.52184000000001,-92.34522
4843,CON-WAY FREIGHT - XMC,12,,http://echo.epa.gov/detailed-facility-report?fid=110043543083,43.145825,-93.320094
6428,RIE COATINGS INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110067419341,42.49091,-90.75323
6771,METOKOTE CORP PLANT 24,12,,http://echo.epa.gov/detailed-facility-report?fid=110000593625,42.512,-92.28648
7494,QUAD CITY DRUM RECYCLING CO,12,,http://echo.epa.gov/detailed-facility-report?fid=110000415961,41.51168,-90.60758
7500,CENTRAL LIFE SCIENCES (FORMERLY FARNAM COMPANIES),12,,http://echo.epa.gov/detailed-facility-report?fid=110015310484,41.22557000000001,-95.86389
7652,ARTISAN PRESS,12,,http://echo.epa.gov/detailed-facility-report?fid=110005761149,42.515554,-96.367269
8105,VEOLIA WATER NA-DAVENPORT (RIVERDALE),12,,http://echo.epa.gov/detailed-facility-report?fid=110005760024,41.531122,-90.468072
8170,CURRIES DIV OF AADG INC-12TH STREET,12,,http://echo.epa.gov/detailed-facility-report?fid=110000413240,43.16501,-93.22789
