,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
2209,CONEY ISLAND WATER POLLUTION CONTROL PLANT,13,5.0,http://echo.epa.gov/detailed-facility-report?fid=110004332464,40.589682,-73.933184
16776,NYCDEP - BOWERY BAY WPCP,13,4.0,http://echo.epa.gov/detailed-facility-report?fid=110000915172,40.778405,-73.89459000000002
22229,BARONI RECYCLING NORTH INC,13,4.0,http://echo.epa.gov/detailed-facility-report?fid=110055638145,42.47911,-73.79507
41682,HUNTS POINT WATER POLLUTION CONTROL PLANT,13,4.0,http://echo.epa.gov/detailed-facility-report?fid=110013300472,40.803694,-73.885083
91107,HAMMOND (V) STP,13,4.0,http://echo.epa.gov/detailed-facility-report?fid=110009828446,44.451472,-75.686833
15547,OWLS HEAD WATER POLLUTION CONTROL PLANT,13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110010296036,40.643639,-74.037639
17831,NEW YORK (C) - ROCKAWAY WPCP,13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110039692801,40.583583,-73.828278
23730,26TH WARD WATER POLLUTION CONTROL PLANT,13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110019834063,40.65492,-73.88110999999998
24563,EAST GREENBUSH (T) WWTP,13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110000762372,42.626806,-73.753139
29981,JAMAICA WATER POLLUTION CONTROL PLANT,13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110019834946,40.662306,-73.808667
37540,LAFARGE BUILDING MATERIALS INC,13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110056973182,42.49756,-73.813652
66891,NYC-DEP NORTH RIVER WPCP,13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110041182993,40.821338,-73.958012
84569,TALLMAN ISLAND WASTEWATER TREATMENT PLANT,13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110001607280,40.795556,-73.839333
94317,PORT RICHMOND WATER POLLUTION CONTROL PLANT,13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110000561339,40.637241,-74.125445
95077,NYCDEP - OAKWOOD BEACH WPCP,13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110002041255,40.548389,-74.11225
100298,NEWTOWN CREEK WATER POLLUTION CONTROL PLANT,13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110000561268,40.73353,-73.948378
100811,WARDS ISLAND WATER POLLUTION CONTROL PLANT,13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110042069123,40.787528,-73.922889
145799,NYCDEP - RED HOOK WPCP,13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110002044270,40.705,-73.98441700000002
2281,CONNETQUOT RIVER STATE PARK RESERVE,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110019646230,40.74754,-73.16974
3932,HAVERSTRAW QUARRY AND ASPHALT PLANT,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110009829784,41.180194,-73.955167
