,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
7494,QUAD CITY DRUM RECYCLING CO,12,,http://echo.epa.gov/detailed-facility-report?fid=110000415961,41.51168,-90.60758
8105,VEOLIA WATER NA-DAVENPORT (RIVERDALE),12,,http://echo.epa.gov/detailed-facility-report?fid=110005760024,41.531122,-90.468072
12609,FEDERAL-MOGUL IGNITION LLC,12,,http://echo.epa.gov/detailed-facility-report?fid=110000415382,40.8209,-91.14519
14489,IOWA ARMY NATIONAL GUARD-AASF 3,12,,http://echo.epa.gov/detailed-facility-report?fid=110001755967,41.61809,-90.58069
14935,MILLER PRODUCTS COMPANY,12,,http://echo.epa.gov/detailed-facility-report?fid=110005736310,41.04753,-93.76507
15317,"HENNIGES AUTOMOTIVE IOWA, INC",12,,http://echo.epa.gov/detailed-facility-report?fid=110013331983,40.41571,-91.40471
18895,PELLA CORP,12,,http://echo.epa.gov/detailed-facility-report?fid=110011274334,41.398238,-92.915188
20236,BIG RIVER EQUIPMENT CO,12,,http://echo.epa.gov/detailed-facility-report?fid=110032994160,41.54818,-90.45163
948,AYM INC,9,,http://echo.epa.gov/detailed-facility-report?fid=110010385252,41.0111,-92.8099
2148,CRYOTECH DEICING TECHNOLOGY,9,,http://echo.epa.gov/detailed-facility-report?fid=110011273317,40.600533,-91.394852
8026,INTEGRATED DNA TECHNOLOGIES,9,,http://echo.epa.gov/detailed-facility-report?fid=110000789692,41.69626,-91.61456
16246,IOWA STEEL & WIRE CO INC,9,,http://echo.epa.gov/detailed-facility-report?fid=110000415239,40.73489,-92.88862
18095,JASPER COUNTY SHOP,9,,http://echo.epa.gov/detailed-facility-report?fid=110005755496,41.70994,-93.04176
10428,REVSTONE CASTING FAIRFIELD LLC,7,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000789488,41.01092,-91.97595
19733,OLYMPIC FOUNDRY INC,7,,http://echo.epa.gov/detailed-facility-report?fid=110024544046,40.80765,-91.14288
1240,ECONOMY ADVERTISING CO-DIV OF TRU ART,6,,http://echo.epa.gov/detailed-facility-report?fid=110002338952,41.63326,-91.494
18166,SAFETY-KLEEN CORP-DAVENPORT,6,,http://echo.epa.gov/detailed-facility-report?fid=110000415998,41.59491,-90.62009
6897,TOTAL TRUCK SERVICE CENTER,5,,http://echo.epa.gov/detailed-facility-report?fid=110005763511,41.816981,-90.23614
6914,HILLPHOENIX SPECIALTY PRODUCTS,5,,http://echo.epa.gov/detailed-facility-report?fid=110007007924,40.73836,-91.96327
18698,INNOVAIRRE,5,,http://echo.epa.gov/detailed-facility-report?fid=110005778612,40.96124,-91.52549
