REGISTRY_ID,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL
110000791466,MORTON GROVE PHARMACEUTICALS INCORPORATED,12,,http://echo.epa.gov/detailed-facility-report?fid=110000791466
110000888843,CHICAGO TRANSIT AUTHORITY,12,,http://echo.epa.gov/detailed-facility-report?fid=110000888843
110001225488,SPECIALTY PRINTING CO,6,,http://echo.epa.gov/detailed-facility-report?fid=110001225488
110018269112,FEDERAL-MOGUL MOTORPARTS,2,,http://echo.epa.gov/detailed-facility-report?fid=110018269112
110044807634,WR PROPERTY MGT CO LLC,0,,http://echo.epa.gov/detailed-facility-report?fid=110044807634
110005812950,BOSWORTH HJ,0,,http://echo.epa.gov/detailed-facility-report?fid=110005812950
110038507121,FOOD 4 LESS 558,0,,http://echo.epa.gov/detailed-facility-report?fid=110038507121
110020519045,SATE-LITE MANUFACTURING CO,0,,http://echo.epa.gov/detailed-facility-report?fid=110020519045
110005807010,PEP BOYS THE 825,0,,http://echo.epa.gov/detailed-facility-report?fid=110005807010
110018284729,CRO-MAT CO,0,,http://echo.epa.gov/detailed-facility-report?fid=110018284729
110005795489,MASTER CARE CLEANERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110005795489
110012271184,O BRIEN PATRICK,0,,http://echo.epa.gov/detailed-facility-report?fid=110012271184
110005932330,JIFFY LUBE STORE 1385,0,,http://echo.epa.gov/detailed-facility-report?fid=110005932330
110005956162,CHESTNUT BODYSHOP,0,,http://echo.epa.gov/detailed-facility-report?fid=110005956162
110005866759,TOP CLEANERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110005866759
110001819541,RAVENSWOOD STUDIO INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110001819541
110000768679,FEL-PRO CHEMICAL PRODUCTS L.P.,0,,http://echo.epa.gov/detailed-facility-report?fid=110000768679
110003045749,MAYFAIR APTS,0,,http://echo.epa.gov/detailed-facility-report?fid=110003045749
110046434809,JEWEL OSCO 3425,0,,http://echo.epa.gov/detailed-facility-report?fid=110046434809
110012278016,MNG AUTO BODY SHOP,0,,http://echo.epa.gov/detailed-facility-report?fid=110012278016
