REGISTRY_ID,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL
110018269112,FEDERAL-MOGUL MOTORPARTS,2,2.0,http://echo.epa.gov/detailed-facility-report?fid=110018269112
110012280370,CD ONE PRICE CLEANERS,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110012280370
110001803317,PRESENCE RESURRECTION MEDICAL CENTER,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001803317
110000432112,TAPECOAT CO INC,1,,http://echo.epa.gov/detailed-facility-report?fid=110000432112
110055586487,ALAMP CONCRETE CONTRACTORS INC,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110055586487
110001816269,FORT DEARBORN CO,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001816269
110000429661,REGIS TECHNOLOGIES INC,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000429661
110002390840,SKOKIE ISTP LLC,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110002390840
110001818249,NORTHWEST COMMUNITY HOSPITAL,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001818249
110000888629,AMERICAN LOUVER CO,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000888629
110038507121,FOOD 4 LESS 558,0,,http://echo.epa.gov/detailed-facility-report?fid=110038507121
110020519045,SATE-LITE MANUFACTURING CO,0,,http://echo.epa.gov/detailed-facility-report?fid=110020519045
110018284729,CRO-MAT CO,0,,http://echo.epa.gov/detailed-facility-report?fid=110018284729
110005795489,MASTER CARE CLEANERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110005795489
110070359510,7 ELEVEN STORE 30122,0,,http://echo.epa.gov/detailed-facility-report?fid=110070359510
110013680285,IL BELL TELEPHONE CO DBA AT&T ILLINOIS,0,,http://echo.epa.gov/detailed-facility-report?fid=110013680285
110005866759,TOP CLEANERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110005866759
110001819541,RAVENSWOOD STUDIO INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110001819541
110070684370,ROGER W GRANDT SUPER SVC INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110070684370
110000768679,FEL-PRO CHEMICAL PRODUCTS L.P.,0,,http://echo.epa.gov/detailed-facility-report?fid=110000768679
