,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
6025,DRUG & LABORATORY DISPOSAL INC,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110000614461,42.44584,-85.63396999999998
828,YCUA REGIONAL WASTEWATER TREATMENT PLANT,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000540861,42.22486,-83.55442
1572,"ENVIRONMENTAL GEO-TECHNOLOGIES, LLC",12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110002357048,42.24527,-83.31151
9736,"PRECISION COATINGS, INC.",12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000405240,42.57514000000001,-83.44248
11664,HAWORTH INC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000410546,42.75131,-86.08285
25294,DOW-CORNING,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110055027331,43.58891,-84.20784
30242,THE DOW CHEMICAL COMPANY,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110017415215,43.583055,-84.1988
33217,DIAMOND CHROME PLATING INC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000593180,42.602913,-83.932843
49299,POLAR ENVIRONMENTAL SERVICES,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110001441930,42.46498,-83.12678000000002
49339,SUN STEEL TREATING INC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000406212,42.46526,-83.64555
54186,MAGNI INDUSTRIES INC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000406613,42.32285,-83.11118
54658,DOW CHEMICAL-MIDLAND,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110027360629,43.606083,-84.219528
56617,HARBOR PACKAGING INC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110003565865,42.0984,-86.41731999999998
22332,PERFECTION INDUSTRIES INC,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110003580143,42.3707,-83.22306
45125,ELECTRO CHEMICAL FINISHING,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000411732,42.908991,-85.730135
54906,CUSTOM HEAT TREAT INCORPORATED,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110002305504,45.796968,-88.075987
62563,ELECTRO PLATING SERVICES INC,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110002045019,42.47624,-83.09638000000002
62668,VALLEY CITY DISPOSAL,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009600057,42.94892,-85.69689
470,COSTCO WHOLESALE - GREEN OAK TOWNSHIP,12,,http://echo.epa.gov/detailed-facility-report?fid=110020477312,42.50448,-83.75938000000002
934,SUBURBAN COLLISION,12,,http://echo.epa.gov/detailed-facility-report?fid=110003625435,42.552957,-83.172976
