,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
3141,COLLINS PRODUCTS,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000601527,42.170974,-121.826963
19922,HOLLINGSWORTH AND VOSE FIBER COMPANY,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000488106,44.551337,-123.256533
8023,JELD-WEN KLAMATH FALLS,12,,http://echo.epa.gov/detailed-facility-report?fid=110067272061,42.2524,-121.8043
16368,SAPA EXTRUSIONS THE DALLES CAST HOUSE,7,1.0,http://echo.epa.gov/detailed-facility-report?fid=110063630977,45.620919,-121.206139
16820,RIVERBEND LANDFILL AND BIOENERGY,7,,http://echo.epa.gov/detailed-facility-report?fid=110007170024,45.162117,-123.248942
12279,ROSEBURG FOREST PRODUCTS DILLARD,5,1.0,http://echo.epa.gov/detailed-facility-report?fid=110043809028,43.0896,-123.4144
4979,GEORGIA-PACIFIC TOLEDO PAPER MILL,5,,http://echo.epa.gov/detailed-facility-report?fid=110014206117,44.61445300000001,-123.936832
7363,ROSEBURG FOREST PRODUCTS RIDDLE PLYWOOD 4,4,1.0,http://echo.epa.gov/detailed-facility-report?fid=110060815122,42.9443,-123.3759
5184,BOISE WHITE PAPER,4,,http://echo.epa.gov/detailed-facility-report?fid=110011639110,45.8476,-122.803
10034,CARESTREAM HEALTH,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000488623,42.434925,-122.882038
11027,GEORGIA PACIFIC WAUNA MILL,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110028051159,46.157035,-123.407836
17658,ROSEBURG FOREST PRODUCTS COQUILLE FACILITY,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110014171975,43.1802,-124.2172
19849,TIMBER PRODUCTS CO. LIMITED PARTNERSHIP,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000488589,42.339181,-122.887874
10410,ARAUCO FLAKE BOARD,3,,http://echo.epa.gov/detailed-facility-report?fid=110000488231,44.060927,-123.179344
9214,OWENS-BROCKWAY GLASS CONTAINER PLANT 21,2,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000487660,45.56333,-122.56462
2386,COLLINS PINE COMPANY,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110050813938,42.200452,-120.355568
15873,FLAKEBOARD AMERICA LIMITED,2,,http://echo.epa.gov/detailed-facility-report?fid=110000488044,44.662106,-123.066337
9330,CASCADE PACIFIC PULP HALSEY PULP MILL,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000488142,44.382194,-123.159618
11555,STIMSON LUMBER COMPANY,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110014187799,45.465353,-123.188496
15155,CLEAR PINE MOULDINGS,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000488794,44.3121,-120.8485
