,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
4558,J H BAXTER AND COMPANY,12,4.0,http://echo.epa.gov/detailed-facility-report?fid=110000488295,44.061987,-123.15339099999998
18556,SAFETY KLEEN SYSTEMS,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000486581,45.40288,-122.53029
11349,EXCEL GARDEN PRODUCTS,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110039592250,45.63637,-122.76796000000002
19979,CHEMAWA INDIAN SCHOOL,12,,http://echo.epa.gov/detailed-facility-report?fid=110013239762,45.000875,-122.986643
3169,"ENVIROTECH SERVICES, INC.",10,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070244874,44.33614,-120.89218
3106,SOLOPOWER SYSTEMS,9,1.0,http://echo.epa.gov/detailed-facility-report?fid=110044989983,45.626584,-122.740819
8223,LKQ FOSTER AUTO PARTS INC,8,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070664371,45.41947,-122.46297
12429,ATI WAH CHANG,7,4.0,http://echo.epa.gov/detailed-facility-report?fid=110000488035,44.66,-123.0633
2674,CONTAINER MANAGEMENT SERVICES,7,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000894569,45.543686,-122.72093
189,CHEMICAL WASTE MANAGEMENT OF THE NW,6,,http://echo.epa.gov/detailed-facility-report?fid=110002059904,45.61513,-120.23382
11710,TARR,6,,http://echo.epa.gov/detailed-facility-report?fid=110043973484,45.574185,-122.635287
18337,SELMET,5,2.0,http://echo.epa.gov/detailed-facility-report?fid=110007170113,44.569437,-123.059471
5248,NIC INDUSTRIES INC,5,,http://echo.epa.gov/detailed-facility-report?fid=110004800564,42.43105,-122.87031
5645,TORTOISE TRANSPORT CO AT RIVERSIDE DIESE,5,,http://echo.epa.gov/detailed-facility-report?fid=110070664372,42.2026,-121.78849
7429,INDUSTRIAL OIL,4,1.0,http://echo.epa.gov/detailed-facility-report?fid=110004791191,42.193886,-121.775157
8771,TOTAL RECLAIM,4,1.0,http://echo.epa.gov/detailed-facility-report?fid=110004791360,45.570255,-122.602133
19420,EAST SIDE PLATING PLANTS 1 2 3,4,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000487125,45.462129,-122.635923
1744,KAISER SUNNYSIDE MEDICAL CENTER,4,,http://echo.epa.gov/detailed-facility-report?fid=110014265302,45.43339,-122.56043
6996,INTEL ALOHA CAMPUS,4,,http://echo.epa.gov/detailed-facility-report?fid=110000486527,45.493297,-122.88506
12403,AGILYX CORPORATION,4,,http://echo.epa.gov/detailed-facility-report?fid=110045561441,45.424312,-122.761402
