REGISTRY_ID,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL
110012304979,H&H AUTO WRECKERS,12,,http://echo.epa.gov/detailed-facility-report?fid=110012304979
110001545748,TWO RIVERS WATER RECLAMATION AUTHORITY,11,,http://echo.epa.gov/detailed-facility-report?fid=110001545748
110001542108,MARLBORO PSYCHIATRIC HOSPITAL,10,2.0,http://echo.epa.gov/detailed-facility-report?fid=110001542108
110000607727,E I DUPONT DE NEMOURS & CO - PARLIN PLANT,10,,http://echo.epa.gov/detailed-facility-report?fid=110000607727
110010600233,PERTH AMBOY CITY,10,,http://echo.epa.gov/detailed-facility-report?fid=110010600233
110070211916,LBI RECYCLING (LUCAS BROTHERS INC),10,,http://echo.epa.gov/detailed-facility-report?fid=110070211916
110057280883,THE SCHUNDLER COMPANY,10,,http://echo.epa.gov/detailed-facility-report?fid=110057280883
110000318013,BP PRODUCTS NORTH AMERICA INC CARTERET TERMINAL,10,,http://echo.epa.gov/detailed-facility-report?fid=110000318013
110015059648,SAYREVILLE SEAPORT ASSOCIATES URBAN RENEWAL,10,,http://echo.epa.gov/detailed-facility-report?fid=110015059648
110070215141,FORMER NUODEX CORP FACILITY,10,,http://echo.epa.gov/detailed-facility-report?fid=110070215141
110070214664,SAYREVILLE PUMP STATION,10,,http://echo.epa.gov/detailed-facility-report?fid=110070214664
110070222246,RALPH CLAYTON & SONS,10,,http://echo.epa.gov/detailed-facility-report?fid=110070222246
110000322286,CHEMTURA CORP,10,,http://echo.epa.gov/detailed-facility-report?fid=110000322286
110043584010,VOPAK TERMINAL PERTH AMBOY,10,,http://echo.epa.gov/detailed-facility-report?fid=110043584010
110005969960,CAMBRIDGE PAVERS INC,10,,http://echo.epa.gov/detailed-facility-report?fid=110005969960
110045519676,KEANSBURG WATER TREATMENT PLANT,10,,http://echo.epa.gov/detailed-facility-report?fid=110045519676
110022413486,MIDDLETOWN SA (TOMSA),9,2.0,http://echo.epa.gov/detailed-facility-report?fid=110022413486
110000715888,MIDDLESEX COUNTY UTILITIES AUTHORITY,9,,http://echo.epa.gov/detailed-facility-report?fid=110000715888
110004250541,RECYCLE INC.,9,,http://echo.epa.gov/detailed-facility-report?fid=110004250541
110070220947,XYLEM DEWATERING SOLUTIONS INC.,9,,http://echo.epa.gov/detailed-facility-report?fid=110070220947
