REGISTRY_ID,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL
110042103504,ESMI OF NJ CORP,5,,http://echo.epa.gov/detailed-facility-report?fid=110042103504
110011938190,HANSSEM CORPORATION,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110011938190
110022413486,MIDDLETOWN SA (TOMSA),1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110022413486
110001544204,PARKWAY PLASTICS INC,1,,http://echo.epa.gov/detailed-facility-report?fid=110001544204
110032149627,REVLON CONSUMER PRODUCTS CO,1,,http://echo.epa.gov/detailed-facility-report?fid=110032149627
110021321559,KINDER MORGAN LIQUIDS TERMINALS,1,,http://echo.epa.gov/detailed-facility-report?fid=110021321559
110040971491,GERDAU AMERISTEEL SAYREVILLE INC,0,4.0,http://echo.epa.gov/detailed-facility-report?fid=110040971491
110004250541,RECYCLE INC.,0,2.0,http://echo.epa.gov/detailed-facility-report?fid=110004250541
110058235422,STOROPACK,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110058235422
110000715888,MIDDLESEX COUNTY UTILITIES AUTHORITY,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000715888
110000607727,E I DUPONT DE NEMOURS & CO - PARLIN PLANT,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000607727
110000801614,PSE&G SEWAREN GENERATING STATION,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000801614
110001982481,ST PETERS UNIV HOSPITAL,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001982481
110000556504,KINDER MORGAN CARTERET FACILITY,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000556504
110056963745,HESS CORP - PORT READING REFINERY,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110056963745
110000739791,AMES ADVANCED MATERIALS,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000739791
110000319236,"GENTEK BUILDING PRODUCTS, INC.",0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000319236
110000318013,BP PRODUCTS NORTH AMERICA INC CARTERET TERMINAL,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000318013
110014566246,CLEAN EARTH OF CARTERET INC,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110014566246
110000500930,MAUSER CORP (RUSSELL STANLEY CORP),0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000500930
