REGISTRY_ID,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL
110002360187,AUSTAR PHARMACEUTICALS INC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110002360187
110001982481,ST PETERS UNIV HOSPITAL,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110001982481
110000556504,KINDER MORGAN CARTERET FACILITY,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000556504
110011938190,HANSSEM CORPORATION,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110011938190
110000500930,MAUSER CORP (RUSSELL STANLEY CORP),12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000500930
110012647993,ROBERT WOOD JOHNSON UNIVERSITY HOSPITA,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110012647993
110000543742,MIDDLESEX WATER COMPANY,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000543742
110001539960,RARITAN BAY MEDICAL CTR PERTH AMBOY DIV,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110001539960
110045393203,OHR REALTY CORP,12,,http://echo.epa.gov/detailed-facility-report?fid=110045393203
110040215870,ADVANTAGE ENVIRONMENTAL CORP,12,,http://echo.epa.gov/detailed-facility-report?fid=110040215870
110021321559,KINDER MORGAN LIQUIDS TERMINALS,12,,http://echo.epa.gov/detailed-facility-report?fid=110021321559
110039625929,CULTECH INC,11,4.0,http://echo.epa.gov/detailed-facility-report?fid=110039625929
110004190134,BRENNTAG SPECIALTIES INC,11,2.0,http://echo.epa.gov/detailed-facility-report?fid=110004190134
110028195539,KOBO PRODUCTS INC,10,2.0,http://echo.epa.gov/detailed-facility-report?fid=110028195539
110060229505,AMNEAL PHARMACEUTICALS,10,2.0,http://echo.epa.gov/detailed-facility-report?fid=110060229505
110045553058,ALZO INTERNATIONAL INC,10,1.0,http://echo.epa.gov/detailed-facility-report?fid=110045553058
110000866368,TESTAMERICA LABORATORIES INC,10,,http://echo.epa.gov/detailed-facility-report?fid=110000866368
110067001862,EQUISTAR CHEMICALS LP,10,,http://echo.epa.gov/detailed-facility-report?fid=110067001862
110000322268,ENGLERT METALS CORP,9,3.0,http://echo.epa.gov/detailed-facility-report?fid=110000322268
110000864066,HISENSE PHOTONICS INC,6,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000864066
