,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
1482,OCEAN STATE POWER PLANT I,3,3.0,http://echo.epa.gov/detailed-facility-report?fid=110000312180,42.008333,-71.677778
7717,"SPRAGUE OPERATING RESOURCES, LLC",3,,http://echo.epa.gov/detailed-facility-report?fid=110032893947,41.83212,-71.36986999999998
3123,ST  JOSEPH HOSPITAL/FATIMA UNIT,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009438509,41.85581,-71.45852
5734,P J  KEATING CO,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110012482759,41.76729,-71.48203000000002
6734,RI STATE ENERGY CENTER POWER PLANT,1,3.0,http://echo.epa.gov/detailed-facility-report?fid=110009450478,41.799722,-71.55833299999998
1154,FALVEY LINEN SUPPLY INC.,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001663548,41.79314,-71.4481
1475,"ORBIT ENERGY RHODE ISLAND, LLC",1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070526429,41.805705,-71.515895
1490,BRYANT UNIVERSITY,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110004928124,41.9195,-71.5373
4244,TIVERTON POWER PLANT,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110002054491,41.642167,-71.170528
6590,SENESCO,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110021278918,41.59281,-71.44272600000002
8231,J.H. LYNCH & SONS,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110004921620,41.930833,-71.417778
1320,"J. GOODISON COMPANY, INC.",1,,http://echo.epa.gov/detailed-facility-report?fid=110070029208,41.576939,-71.465583
2333,"D'AMBRA CONSTRUCTION COMPANY, INC.",1,,http://echo.epa.gov/detailed-facility-report?fid=110061068286,41.80517,-71.51815699999999
2820,BRANCH RIVER FOAM PLASTICS,1,,http://echo.epa.gov/detailed-facility-report?fid=110001663156,41.91194,-71.51737
2961,CRANSTON WATER POLLUTION CONTROL FACILITY,1,,http://echo.epa.gov/detailed-facility-report?fid=110000735713,41.7526,-71.4425
4156,RHODE ISLAND COLLEGE,1,,http://echo.epa.gov/detailed-facility-report?fid=110004909341,41.842438,-71.453262
4630,CARDI CORP,1,,http://echo.epa.gov/detailed-facility-report?fid=110001662530,41.746856,-71.439886
4645,PAWTUCKET REGIONAL WATER TREATMENT FACILITY,1,,http://echo.epa.gov/detailed-facility-report?fid=110070043788,41.89291,-71.38087
5996,ENTERPRISE PROVIDENCE TERMINAL,1,,http://echo.epa.gov/detailed-facility-report?fid=110006531388,41.791056,-71.384833
6283,RI DEPARTMENT OF CORRECTIONS (PRISON INDUSTRIES),1,,http://echo.epa.gov/detailed-facility-report?fid=110007176876,41.74622,-71.45945999999998
