,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
6116,WARWICK STORM SEWER SYSTEM,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110043481470,41.698944,-71.45837
9220,CITY OF PROVIDENCE,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110004916486,41.79486,-71.39792
3104,NORTH PROVIDENCE (TOWNWIDE COLLECTION SYSTEM),13,,http://echo.epa.gov/detailed-facility-report?fid=110032592433,41.85726,-71.48354
4499,TOWN OF JOHNSTON,13,,http://echo.epa.gov/detailed-facility-report?fid=110064282814,41.86771,-71.50501
7645,HIDDEN MEADOWS,13,,http://echo.epa.gov/detailed-facility-report?fid=110064627783,41.99731,-71.38684
8275,T F GREEN AIRPORT,13,,http://echo.epa.gov/detailed-facility-report?fid=110037945016,41.7273,-71.43856
3255,SIMS METAL MANAGEMENT,12,,http://echo.epa.gov/detailed-facility-report?fid=110009444306,41.806944,-71.402778
7273,WESTERLY WASTEWATER TREATMENT FACILITY,12,,http://echo.epa.gov/detailed-facility-report?fid=110009439722,41.360945,-71.835385
468,TOWN OF CUMBERLAND,11,2.0,http://echo.epa.gov/detailed-facility-report?fid=110037101622,41.90049000000001,-71.39081
8307,CNTRL LANDFILL RESOURCE RECOVERY PLANT,11,1.0,http://echo.epa.gov/detailed-facility-report?fid=110007019190,41.808331,-71.534719
3233,OKONITE WIRE & CABLE,11,,http://echo.epa.gov/detailed-facility-report?fid=110000312439,41.928144,-71.42795600000002
3525,"SAINT 23, LLC",11,,http://echo.epa.gov/detailed-facility-report?fid=110067432601,41.816667,-71.7375
744,BRISTOL WASTEWATER TREATMENT FACILITY,10,2.0,http://echo.epa.gov/detailed-facility-report?fid=110009444869,41.661599,-71.264893
2343,CONSOLIDATED CONCRETE,10,,http://echo.epa.gov/detailed-facility-report?fid=110009441577,41.82305,-71.34816
7950,DEAN WAREHOUSE SERVICES,10,,http://echo.epa.gov/detailed-facility-report?fid=110042394487,41.92711,-71.42952
3471,WOONSOCKET REGIONAL WASTEWATER TREATMENT FACILITY,9,4.0,http://echo.epa.gov/detailed-facility-report?fid=110000574977,42.000654,-71.495338
6407,ELEANOR SLATER HOSPITAL - ZAMBARANO UNIT,9,2.0,http://echo.epa.gov/detailed-facility-report?fid=110004920872,41.997056,-71.76166500000002
6429,TWIN OAKS RESTAURANT,9,,http://echo.epa.gov/detailed-facility-report?fid=110022468293,41.78921,-71.44008000000002
2961,CRANSTON WATER POLLUTION CONTROL FACILITY,8,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000735713,41.7526,-71.4425
304,APPONAUG CIRCULAR IMPROVEMENT PROJECT,8,1.0,http://echo.epa.gov/detailed-facility-report?fid=110059710843,41.6985,-71.4621
