REGISTRY_ID,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110011224987,GEARY COUNTY S.D. #4 MARSHALL RHYNE,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110011224987,39.1025,-96.9584
110010837096,MOUNDRIDGE SEWER TREATMENT PLANT C/O CITY HALL,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010837096,38.2013,-97.51905
110011226486,STERLING WASTEWATER PLANT,11,1.0,http://echo.epa.gov/detailed-facility-report?fid=110011226486,38.202740999999996,-98.195165
110016798768,WESTERN PLAINS ENERGY LLC,11,,http://echo.epa.gov/detailed-facility-report?fid=110016798768,39.12461,-100.738037
110028289830,"LARNED, CITY OF",10,2.0,http://echo.epa.gov/detailed-facility-report?fid=110028289830,38.170611,-99.08725
110011225735,FREDONIA WASTE WATER TREATMENT PLANT C/O CITY HALL,10,1.0,http://echo.epa.gov/detailed-facility-report?fid=110011225735,37.532709999999994,-95.82647
110010837372,LITTLE RIVER WASTE WATER C/O CITY HALL,10,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010837372,38.40019,-98.01087
110009966901,COLWICH WASTE WATER TREATMENT FACILITY,10,,http://echo.epa.gov/detailed-facility-report?fid=110009966901,37.7788,-97.5539
110011223737,LOUISBURG WASTEWATER PLT #2,10,,http://echo.epa.gov/detailed-facility-report?fid=110011223737,38.62059,-94.68026
110055366456,GORHAM WASTEWATER PLANT,10,,http://echo.epa.gov/detailed-facility-report?fid=110055366456,38.87311,-99.02855
110011226002,CHAPMAN WASTEWATER PLANT,9,1.0,http://echo.epa.gov/detailed-facility-report?fid=110011226002,38.9642,-97.0118
110038934375,KC PLANT 20 WWTP,9,1.0,http://echo.epa.gov/detailed-facility-report?fid=110038934375,39.056940000000004,-94.78347
110022847650,HIAWATHA WASTEWATER PLANT #3,9,,http://echo.epa.gov/detailed-facility-report?fid=110022847650,39.83858,-95.536441
110022847455,NORTON CORRECTIONAL FACILITY,9,,http://echo.epa.gov/detailed-facility-report?fid=110022847455,39.843,-99.809444
110031009771,OMEGA CONCRETE SYSTEMS,9,,http://echo.epa.gov/detailed-facility-report?fid=110031009771,39.105197,-94.705674
110009967651,GOESSEL WASTEWATER PLANT,9,,http://echo.epa.gov/detailed-facility-report?fid=110009967651,38.2392,-97.3422
110017466605,YATES CENTER WASTEWATER PLANT,9,,http://echo.epa.gov/detailed-facility-report?fid=110017466605,37.868990000000004,-95.73046
110010837283,LECOMPTON CITY OF STP,9,,http://echo.epa.gov/detailed-facility-report?fid=110010837283,39.04417,-95.39443
110009741583,"LOUISBURG, CITY OF LOUISBURG WASTEWATER PLANT #1",9,,http://echo.epa.gov/detailed-facility-report?fid=110009741583,38.625,-94.6885
110055625578,ST. FRANCIS REDI MIX RICKY L. KRIEGH,9,,http://echo.epa.gov/detailed-facility-report?fid=110055625578,39.770491,-101.812376
