,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
3322,PATHOLOGY SERVICES INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110031412291,38.60978,-90.349813
10392,SOUTH COUNTY TECHNICAL HIGH SCHOOL,12,,http://echo.epa.gov/detailed-facility-report?fid=110003961213,38.54168,-90.41232
12676,MASTERTASTE INC.,12,,http://echo.epa.gov/detailed-facility-report?fid=110017616999,38.49532,-90.45606
13703,THEISS PLATING CORPORATION,12,,http://echo.epa.gov/detailed-facility-report?fid=110001467387,38.61047,-90.36091
13976,BASF PEST CONTROL SOLUTIONS,12,,http://echo.epa.gov/detailed-facility-report?fid=110015767419,38.560791,-90.457932
15790,FENTON AUTO BODY,12,,http://echo.epa.gov/detailed-facility-report?fid=110006065738,38.530081,-90.491887
18169,SIX FLAGS ST LOUIS,12,,http://echo.epa.gov/detailed-facility-report?fid=110070540767,38.510495,-90.680245
26865,EATON,12,,http://echo.epa.gov/detailed-facility-report?fid=110000440103,38.587623,-90.600342
33699,MANOR CHEMICAL COMPANY INC.,12,,http://echo.epa.gov/detailed-facility-report?fid=110021156817,38.568154,-90.332915
35374,MUNGENAST COLLISION CENTERS,12,,http://echo.epa.gov/detailed-facility-report?fid=110070121398,38.52225,-90.36157
39681,SCHAEFER AUTOBODY CENTERS INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110003979017,38.5902,-90.59674
45049,SUPERIOR OIL COMPANY INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110057073624,38.4307,-90.351776
45352,LOU FUSZ COLLISION CENTER OF CREVE COEUR,12,,http://echo.epa.gov/detailed-facility-report?fid=110003994866,38.67561,-90.40481
47118,PERMEA INC-DIV OF AIR PRODUCTS AND CHEMICALS,12,,http://echo.epa.gov/detailed-facility-report?fid=110000500529,38.69751,-90.42167
49514,COSTCO WHOLESALE # 1060,12,,http://echo.epa.gov/detailed-facility-report?fid=110037502066,38.59762,-90.50537
50425,RNA WORLDWIDE LLC,12,,http://echo.epa.gov/detailed-facility-report?fid=110043772254,38.43278,-90.35375
26007,FOL TAPE LLC,10,,http://echo.epa.gov/detailed-facility-report?fid=110018005433,38.54493,-90.44851
10018,GARLICH PRINTING CO,5,,http://echo.epa.gov/detailed-facility-report?fid=110003970935,38.540298,-90.450699
12191,ELITE CUSTOM AND COLLISION,5,,http://echo.epa.gov/detailed-facility-report?fid=110020742712,38.74077,-90.58991
49387,MAACO KIRKWOOD,5,,http://echo.epa.gov/detailed-facility-report?fid=110003958511,38.56948,-90.40664
