,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
16975,ARCHBALD POWER STA,11,3.0,http://echo.epa.gov/detailed-facility-report?fid=110001085646,41.4844,-75.5403
35602,EUREKA STONE QUARRY DALEVILLE,6,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001144253,41.2892,-75.54026999999998
14892,PANDA PATRIOT LLC/PANDA PATRIOT GENERATION PLANT,5,,http://echo.epa.gov/detailed-facility-report?fid=110059982005,41.183128,-76.838546
65627,CASCADES TISSUE GROUP PA INC RANSOM MILL,4,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000584555,41.390278,-75.821846
19406,WOOD MODE LLC/KREAMER PLT,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110060083412,40.804065,-76.963374
2668,KEYSTONE RECOVERY THROOP,3,,http://echo.epa.gov/detailed-facility-report?fid=110007339594,41.4369,-75.59859
43871,WAYCO INC/HAWLEY,3,,http://echo.epa.gov/detailed-facility-report?fid=110007338960,41.46479,-75.19159
41287,UGI ENERGY SVC INC/AUBURN COMP STA,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110046272029,41.70367,-76.0367
43156,OAK HILL VENEER INC,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110007025922,41.818933,-76.791274
777,APEX HOMES OF PA LLC/MIDDLECREEK,2,,http://echo.epa.gov/detailed-facility-report?fid=110064222158,40.79501,-76.99924
10429,XPRESS NATURAL GAS LLC,2,,http://echo.epa.gov/detailed-facility-report?fid=110070131706,41.88803,-75.9505
28616,US DOJ/ALLENWOOD FED CORR COMPLEX,2,,http://echo.epa.gov/detailed-facility-report?fid=110041215413,41.13206,-76.93
63060,TEXAS EASTERN TRANS LP/PERULACK STA,2,,http://echo.epa.gov/detailed-facility-report?fid=110010285253,40.354202,-77.65436600000002
66197,WIREROPE WORKS/WMSPT PLT,2,,http://echo.epa.gov/detailed-facility-report?fid=110010989500,41.23343,-77.01944
69353,BLUESTONE PIPELINE CO OF PA CDP#5/HARFORD TWP,2,,http://echo.epa.gov/detailed-facility-report?fid=110070380115,41.807022,-75.741632
82453,VALMET INC/CLARKS SUMMIT SVC CTR,2,,http://echo.epa.gov/detailed-facility-report?fid=110007745949,41.527905,-75.66091899999998
37050,"JELD-WEN, INC. FIBER DIVISION - PA",1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000603810,41.76242,-76.42045999999998
75014,SENSENIG MILLING SVC/WATSONTOWN PLT,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110010284726,41.082464,-76.798328
80365,BLUESTONE PIPELINE/CDP#1-A,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110060153818,41.85866,-75.7114
14995,SWN PRODUCTION CO LLC/KATIE COMPRESSOR STATION,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070160472,41.761284,-76.119157
