REGISTRY_ID,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL
110006020215,MOSAIC FERTILIZER LLC UNCLE SAM PLANT,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110006020215
110022324037,MOSAIC PHOSPHATES CO FAUSTINA PLANT,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110022324037
110000613747,GEORGIA GULF CHEMICALS & VINYLS LLC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000613747
110003272306,MRS VEES AUTO BODY SHOP,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110003272306
110000794515,PLAQUEMINE POINT SHIPYARD,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000794515
110000449774,OCCIDENTAL CHEMICAL CORP GEISMAR PLANT,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000449774
110000597444,FORMOSA PLASTICS LOUISIANA,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000597444
110000912157,QUALA SYSTEMS INC GEISMAR LA FACILITY,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000912157
110000450100,ECO SERVICES BATON ROUGE,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000450100
110000743401,DELTA ST. GABRIEL,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000743401
110000450002,DELTECH MONOMERS,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000450002
110012817336,QUALA SYSTEMS INC - TANK TRUCK CLEANING TERMINAL,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110012817336
110015820101,WALGREENS #2982,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110015820101
110000448757,GREIF USA (DBA GREIF HARVEY DCS HARVEY),12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000448757
110001309352,TOURO INFIRMARY,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001309352
110012817354,EXXONMOBIL CHEMICAL CO. BATON ROUGE PLASTICS PLANT,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110012817354
110000911309,TRIMAC TRANSPORTATION INC - TRIMAC GEISMAR TERMINAL,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000911309
110003319604,DAVID TRUFANT,12,,http://echo.epa.gov/detailed-facility-report?fid=110003319604
110003320763,LACOUR WAREHOUSING INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110003320763
110021119920,"PSC CONTAINER SERVICES, LLC",12,,http://echo.epa.gov/detailed-facility-report?fid=110021119920
