REGISTRY_ID,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL
110000562347,RIVERSIDE PARK WATER RECLAMATION FACILITY,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000562347
110040115522,ENDICOTT STP,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110040115522
110010909071,SPOKANE STATE FISH HATCHERY,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010909071
110009763577,WILBUR STP,13,,http://echo.epa.gov/detailed-facility-report?fid=110009763577
110005401029,COLLEGE PLACE WWTP,13,,http://echo.epa.gov/detailed-facility-report?fid=110005401029
110000491398,PONDERAY NEWSPRINT,13,,http://echo.epa.gov/detailed-facility-report?fid=110000491398
110015531682,METALINE FALLS STP,13,,http://echo.epa.gov/detailed-facility-report?fid=110015531682
110015540413,DAYTON STP,13,,http://echo.epa.gov/detailed-facility-report?fid=110015540413
110061141081,PULLMAN WWTP,13,,http://echo.epa.gov/detailed-facility-report?fid=110061141081
110009763595,REARDAN TOWN STP,13,,http://echo.epa.gov/detailed-facility-report?fid=110009763595
110040464798,MEDICAL LAKE WWTP,13,,http://echo.epa.gov/detailed-facility-report?fid=110040464798
110009764638,TEKOA STP,13,,http://echo.epa.gov/detailed-facility-report?fid=110009764638
110009763540,OAKESDALE STP,13,,http://echo.epa.gov/detailed-facility-report?fid=110009763540
110000558646,HELENA CHEMICAL COMPANY CENTRAL FERRY,13,,http://echo.epa.gov/detailed-facility-report?fid=110000558646
110015558591,WAITSBURG STP,13,,http://echo.epa.gov/detailed-facility-report?fid=110015558591
110009765012,SAINT JOHN WWTP,13,,http://echo.epa.gov/detailed-facility-report?fid=110009765012
110015553943,ODESSA STP,13,,http://echo.epa.gov/detailed-facility-report?fid=110015553943
110055005836,METALINE STP,13,,http://echo.epa.gov/detailed-facility-report?fid=110055005836
110014017241,ASOTIN COUNTY LANDFILL,13,,http://echo.epa.gov/detailed-facility-report?fid=110014017241
110005316167,FREEMAN SCHOOLS,13,,http://echo.epa.gov/detailed-facility-report?fid=110005316167
