,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
8823,SETCO INC,5,1.0,http://echo.epa.gov/detailed-facility-report?fid=110013286880,33.883782000000004,-94.84369
19366,"GROVE BATTERY MANUFACTURING, LLC",5,1.0,http://echo.epa.gov/detailed-facility-report?fid=110064331842,36.598664,-94.731033
1979,TRICAT INC,5,,http://echo.epa.gov/detailed-facility-report?fid=110046424552,34.92546,-95.8254
3544,BALDOR ELECTRIC CO,2,,http://echo.epa.gov/detailed-facility-report?fid=110007730660,35.996873,-94.568212
18221,US ARMY MCALESTER ARMY AMMUNITION PLANT,2,,http://echo.epa.gov/detailed-facility-report?fid=110000455702,34.845,-95.893
5178,CVS PHARMACY # 10275,1,,http://echo.epa.gov/detailed-facility-report?fid=110056333819,34.929246,-95.754829
11940,ISTI PLANT SERVICES,1,,http://echo.epa.gov/detailed-facility-report?fid=110055419569,36.22406,-95.73631
18544,LMIA TULSA KITTING & DISTRIBUTION CTR,1,,http://echo.epa.gov/detailed-facility-report?fid=110043765725,36.228592,-95.746884
20658,ISTI PLANT SERVICES,1,,http://echo.epa.gov/detailed-facility-report?fid=110064300572,36.232105,-95.7358
23350,CHOCTAW MANUFACTURING AND DEFENSE CONTRACTORS,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009434166,34.89172,-95.77874
44,REFRESCO BEVERAGES,0,,http://echo.epa.gov/detailed-facility-report?fid=110006661193,35.78313,-95.23951
83,WAL-MART STORE # 232,0,,http://echo.epa.gov/detailed-facility-report?fid=110012277721,34.36867,-96.138965
134,FRANKS  AUTO,0,,http://echo.epa.gov/detailed-facility-report?fid=110004756318,35.62455999999999,-95.98423
156,ERGON ASPHALT AND E/CATOOSA EMULSION FAC,0,,http://echo.epa.gov/detailed-facility-report?fid=110038106288,36.241442,-95.743913
273,AAA GALVANIZING CHE/CHELSEA FACILITY,0,,http://echo.epa.gov/detailed-facility-report?fid=110020045789,36.522482,-95.446975
336,PRAXAIR CLAREMORE,0,,http://echo.epa.gov/detailed-facility-report?fid=110062923779,36.24425,-95.71552
340,SPEEDY LUBE,0,,http://echo.epa.gov/detailed-facility-report?fid=110004761543,36.31868,-95.61218
387,RYDER TRUCK RENTAL,0,,http://echo.epa.gov/detailed-facility-report?fid=110004753393,35.73641,-95.36968
531,"OKLAHOMA STEEL & WIRE CO., INC.",0,,http://echo.epa.gov/detailed-facility-report?fid=110000606755,34.071403000000004,-96.763175
539,TRACTOR SUPPLY # 1102,0,,http://echo.epa.gov/detailed-facility-report?fid=110059761663,36.292836,-95.324437
