,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
14294,WETUMKA LANDFILL,13,6.0,http://echo.epa.gov/detailed-facility-report?fid=110022587235,35.248806,-96.235194
1827,"CHELSEA, TOWN OF",13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110011009078,36.5174,-95.42319
22354,BLUEJACKET WWT,12,6.0,http://echo.epa.gov/detailed-facility-report?fid=110039702532,36.806139,-95.067639
3369,JAY UTILITIES AUTHORITY,12,4.0,http://echo.epa.gov/detailed-facility-report?fid=110006644970,36.4265,-94.804917
18158,CANDIAN PUBLIC WORKS AUTH,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110039738148,35.1737,-95.6517
3011,CITY OF SALLISAW SOLID WASTE DISPOSAL FACILITY,11,8.0,http://echo.epa.gov/detailed-facility-report?fid=110011008587,35.415306,-94.816806
23395,HUGO MUNICIPAL AUTHORITY,11,7.0,http://echo.epa.gov/detailed-facility-report?fid=110064606369,33.988417,-95.525778
11500,KEOTA PWA,11,4.0,http://echo.epa.gov/detailed-facility-report?fid=110011007855,35.26208300000001,-94.930139
44,REFRESCO BEVERAGES,11,2.0,http://echo.epa.gov/detailed-facility-report?fid=110006661193,35.78313,-95.23951
6161,OK FOODS - MULDROW,11,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000544894,35.409028,-94.582417
25609,MCALESTER PWA,11,2.0,http://echo.epa.gov/detailed-facility-report?fid=110037273321,34.994471999999995,-95.79475
29973,HEAVENER UTILITY AUTHORITY,11,2.0,http://echo.epa.gov/detailed-facility-report?fid=110010698067,34.870645,-94.593684
1532,WARNER UTILITIES AUTHORITY,11,1.0,http://echo.epa.gov/detailed-facility-report?fid=110011007828,35.493167,-95.331806
30615,"EAGLE FAMILY FOODS GROUP, LLC",11,1.0,http://echo.epa.gov/detailed-facility-report?fid=110063981053,36.80495,-94.72519
2251,OK ST DEPT OF CORRECTIONS-HOWA,11,,http://echo.epa.gov/detailed-facility-report?fid=110009154869,34.162306,-95.822167
15293,JOSHUA COAL CO.-METROPOLIS,11,,http://echo.epa.gov/detailed-facility-report?fid=110011013161,35.633889,-95.768611
8099,WELEETKA PWA,10,4.0,http://echo.epa.gov/detailed-facility-report?fid=110064854812,35.33525,-96.144528
30801,WRIGHT PUBLIC WORKS AUTHORITY,10,2.0,http://echo.epa.gov/detailed-facility-report?fid=110011008079,34.051556,-94.991972
250,JOHN LILLEY CORRECTIONAL CNTR,10,1.0,http://echo.epa.gov/detailed-facility-report?fid=110021019477,35.485972,-96.472139
15360,HASKELL PUB WORKS AUTH,10,,http://echo.epa.gov/detailed-facility-report?fid=110009154832,35.820944,-95.647361
