,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
662,GENERAL CHEMICAL CORPORATION (CLOSED),13,,http://echo.epa.gov/detailed-facility-report?fid=110001143986,39.803933,-75.430356
1680,KENT COUNTY REGIONAL WWTF,11,2.0,http://echo.epa.gov/detailed-facility-report?fid=110054584632,38.99376,-75.437977
1092,MOUNTAIRE FARMS INC. - SELBYVILLE PROCESSING,11,,http://echo.epa.gov/detailed-facility-report?fid=110000720505,38.46067,-75.22816800000003
3576,HANOVER FOODS CORP,8,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000585073,39.290014,-75.640814
2942,"GEORGE & LYNCH, INC.",8,,http://echo.epa.gov/detailed-facility-report?fid=110054476223,39.14891,-75.48918
1212,"FISKER AUTOMOTIVE, INC.",7,,http://echo.epa.gov/detailed-facility-report?fid=110043416336,39.731608,-75.603728
2978,"SYSCO SPOKANE, INC.",7,,http://echo.epa.gov/detailed-facility-report?fid=110070054399,47.70351,-117.02835
1963,CRODA INC.,6,,http://echo.epa.gov/detailed-facility-report?fid=110000338652,39.694609,-75.540494
2853,SELBYVILLE WASTEWATER TREATMENT FACILITY,5,,http://echo.epa.gov/detailed-facility-report?fid=110064642052,38.47114000000001,-75.2182
3436,WINTERTHUR,5,,http://echo.epa.gov/detailed-facility-report?fid=110013190117,39.800556,-75.61027800000002
1221,"ALLEN FAMILY FOODS, INC. HARBESON PLANT",4,2.0,http://echo.epa.gov/detailed-facility-report?fid=110056556597,38.72072,-75.28475999999998
1414,INDIAN RIVER GENERATING STATION,4,,http://echo.epa.gov/detailed-facility-report?fid=110064617589,38.58417,-75.24132
1739,SPI PHARMA INC,4,,http://echo.epa.gov/detailed-facility-report?fid=110000338983,38.790952,-75.103954
817,MOBILE GARDENS MOBILE HOME PARK,3,,http://echo.epa.gov/detailed-facility-report?fid=110010052646,38.6375,-75.58716700000002
1359,PORT PENN WASTEWATER TREATMENT PLANT,3,,http://echo.epa.gov/detailed-facility-report?fid=110010052566,39.512786,-75.57418299999998
2305,INVISTA S.A.R.L.,3,,http://echo.epa.gov/detailed-facility-report?fid=110064631849,38.624207,-75.6287
3824,"PERDUE FOODS, LLC",2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110064121114,38.702389,-75.383139
14,DELAWARE CITY POWER PLANT,2,,http://echo.epa.gov/detailed-facility-report?fid=110054469026,39.595919,-75.63237
366,MILTON WATER RECLAMATION FACILITY,2,,http://echo.epa.gov/detailed-facility-report?fid=110009129371,38.777861,-75.307452
539,DELAWARE CITY PVC PLANT,2,,http://echo.epa.gov/detailed-facility-report?fid=110000338536,39.586111,-75.649439
