,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
93338,MEDGAR EVERS COLLEGE,12,,http://echo.epa.gov/detailed-facility-report?fid=110042190134,40.66659,-73.95655
141764,KINGSBROOK JEWISH MEDICAL CENTER,12,,http://echo.epa.gov/detailed-facility-report?fid=110001590056,40.65955,-73.93414
13694,CVS PHARMACY #2141,8,2.0,http://echo.epa.gov/detailed-facility-report?fid=110046535610,40.616,-73.94508
48821,NEW YORK COMMUNITY HOSPITAL OF BROOKLYN,6,2.0,http://echo.epa.gov/detailed-facility-report?fid=110014358729,40.61379,-73.94827
19486,KINGSBORO PSYCHIATRIC CTR,5,,http://echo.epa.gov/detailed-facility-report?fid=110001590065,40.65617,-73.93763
109410,NYC-HH - KINGS COUNTY HOSPITAL CENTER,3,,http://echo.epa.gov/detailed-facility-report?fid=110001588602,40.6557,-73.94509000000002
147478,EXXON-MAC'S AUTO DISCOUNT CTR #1857,3,,http://echo.epa.gov/detailed-facility-report?fid=110001571095,40.6493,-73.94328
120002,BROOKLYN COLLEGE,2,2.0,http://echo.epa.gov/detailed-facility-report?fid=110019512099,40.63167,-73.95264
16268,NEW YORK METHODIST HOSPITAL,2,,http://echo.epa.gov/detailed-facility-report?fid=110000807789,40.66831,-73.97927
58919,SUNY DOWNSTATE MEDICAL CENTER,2,,http://echo.epa.gov/detailed-facility-report?fid=110017312184,40.6557,-73.94511
129400,JOHN JAY HS,2,,http://echo.epa.gov/detailed-facility-report?fid=110000813683,40.66978,-73.97915
133265,"BETH  ISRAEL MEDICAL CENTER, KINGS HIGHWAY DIVISION",2,,http://echo.epa.gov/detailed-facility-report?fid=110004557523,40.61833,-73.94279
16910,HUNTER COLLEGE CAMPUS SCHOOLS,1,,http://echo.epa.gov/detailed-facility-report?fid=110000896139,40.663213,-73.926572
124733,RITE AID #10586,1,,http://echo.epa.gov/detailed-facility-report?fid=110044829763,40.58836,-73.94935
126340,TARGET STORE T2212,1,,http://echo.epa.gov/detailed-facility-report?fid=110033157358,40.6317,-73.94646999999998
134102,METROPOLITAN MUSEUM OF ART,1,,http://echo.epa.gov/detailed-facility-report?fid=110004562740,40.655152,-73.921244
140059,MIDWOOD HS SCHOOL,1,,http://echo.epa.gov/detailed-facility-report?fid=110070122166,40.62299,-73.95904
139449,BROOKDALE UNIVERSITY HOSPITAL MEDICAL CENTER,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110019851105,40.65432,-73.91241
25,CHOICE CLEANERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110004354136,40.65762,-73.95029
33,CON EDISON - TRANSFORMER VAULT 1841,0,,http://echo.epa.gov/detailed-facility-report?fid=110063810853,40.58624,-73.94894000000002
