REGISTRY_ID,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL
110017428988,TESORO CARSON REFINERY,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110017428988
110000474852,PROCESSES BY MARTIN INC,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000474852
110040883470,COAST PLATING INC,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110040883470
110000476397,COMMONWEALTH ALUMINUM CARSON ROLLING MILL,12,,http://echo.epa.gov/detailed-facility-report?fid=110000476397
110000782537,S & K PLATING INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110000782537
110038102969,PHILLIPS 66 LOS ANGELES REFINERY - CARSON PLANT,12,,http://echo.epa.gov/detailed-facility-report?fid=110038102969
110000770238,MORRELLS ELECTROPLATING INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110000770238
110002632651,V & M AEROSPACE LLC,12,,http://echo.epa.gov/detailed-facility-report?fid=110002632651
110000899047,THE HON CO,12,,http://echo.epa.gov/detailed-facility-report?fid=110000899047
110000782047,BOWMAN PLATING CO INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110000782047
110000475003,TECHNI-CAST CORP,12,,http://echo.epa.gov/detailed-facility-report?fid=110000475003
110000862184,INDUSTRIAL TECTONICS INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110000862184
110002638012,VENTURA TRANSFR DBA ORR TANK LNS,12,,http://echo.epa.gov/detailed-facility-report?fid=110002638012
110002756214,SAFETY-KLEEN OF CALIFORNIA INC - CARSON,12,,http://echo.epa.gov/detailed-facility-report?fid=110002756214
110018955825,TESORO WILMINGTON SALES TERMINAL,12,,http://echo.epa.gov/detailed-facility-report?fid=110018955825
110000476075,U S BORAX INCORPORATED WILMINGTON FACILITY,12,,http://echo.epa.gov/detailed-facility-report?fid=110000476075
110002745922,CONNECTOR PLATING CORPORATION,12,,http://echo.epa.gov/detailed-facility-report?fid=110002745922
110002779244,LAUSD/ SAN PEDRO HS,12,,http://echo.epa.gov/detailed-facility-report?fid=110002779244
110014339885,"ARDAGH METAL PACKAGING USA, INC.",12,,http://echo.epa.gov/detailed-facility-report?fid=110014339885
110002140246,GSP METAL FINISHING INC,10,,http://echo.epa.gov/detailed-facility-report?fid=110002140246
