REGISTRY_ID,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL
110009127015,NEW DOCK STREET PUMP STATION,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110009127015
110028243791,VOPAK TERMINAL LOS ANGELES,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110028243791
110070091353,RJS CHIPPING  GRINDING,12,,http://echo.epa.gov/detailed-facility-report?fid=110070091353
110070088311,LU MAR INDUSTRIAL METALS CO,12,,http://echo.epa.gov/detailed-facility-report?fid=110070088311
110070096351,LEYVA TOP LINE RECYCLING CENTER,12,,http://echo.epa.gov/detailed-facility-report?fid=110070096351
110065585361,CENTRAL METAL INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110065585361
110000770238,MORRELLS ELECTROPLATING INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110000770238
110002644693,TUBULAR SPECIALTIES MFG INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110002644693
110055830276,SOUTHEAST AUTO SALVAGE,12,,http://echo.epa.gov/detailed-facility-report?fid=110055830276
110070093997,4 WHEEL DISMANTLING,12,,http://echo.epa.gov/detailed-facility-report?fid=110070093997
110064910949,JRS RESOURCES INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110064910949
110070090347,GEIGER PLASTICS INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110070090347
110070088505,CARSON COGENERATION CO,12,,http://echo.epa.gov/detailed-facility-report?fid=110070088505
110001200593,MAGNESIUM ALLOY PRODUCT CO,12,,http://echo.epa.gov/detailed-facility-report?fid=110001200593
110055757685,UNIVERSAL MOLDING CO INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110055757685
110070088343,ALL JAPANESE AUTO WRECKING SERVICES INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110070088343
110070088389,DURHAM TRANS INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110070088389
110000526529,TERMINAL ISLAND TREATMENT PLANT,12,,http://echo.epa.gov/detailed-facility-report?fid=110000526529
110066780102,NU WAY AUTO DISMANTLING INC,11,,http://echo.epa.gov/detailed-facility-report?fid=110066780102
110070086587,ADVANEX AMERICA METAL STAMPING,11,,http://echo.epa.gov/detailed-facility-report?fid=110070086587
