REGISTRY_ID,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL
110001187144,LUNDAY-THAGARD CO,12,,http://echo.epa.gov/detailed-facility-report?fid=110001187144
110000474941,ARCO PRODUCTS COMPANY VINVALE TERMINAL,12,,http://echo.epa.gov/detailed-facility-report?fid=110000474941
110030747020,"PACIFIC CONTINENTAL TEXTILES, INC.",12,,http://echo.epa.gov/detailed-facility-report?fid=110030747020
110013831728,PRIME WHEEL,12,,http://echo.epa.gov/detailed-facility-report?fid=110013831728
110017428988,TESORO CARSON REFINERY,12,,http://echo.epa.gov/detailed-facility-report?fid=110017428988
110001166096,FOAM FABRICATORS,12,,http://echo.epa.gov/detailed-facility-report?fid=110001166096
110038157151,TESORO LOS ANGELES REFINERY,12,,http://echo.epa.gov/detailed-facility-report?fid=110038157151
110040983754,"CUSTOM ALLOY SALES, INC",12,,http://echo.epa.gov/detailed-facility-report?fid=110040983754
110014339885,"ARDAGH METAL PACKAGING USA, INC.",12,,http://echo.epa.gov/detailed-facility-report?fid=110014339885
110000526468,JOINT WATER POLLUTION CONTROL PLANT,0,,http://echo.epa.gov/detailed-facility-report?fid=110000526468
110000861354,FS PRECISION TECH,0,,http://echo.epa.gov/detailed-facility-report?fid=110000861354
110000476173,JOHNSON LAMINATING & COATING INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110000476173
110002317779,EPSILON PLASTICS INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110002317779
110031018556,INEOS POLYPROPYLENE LLC,0,,http://echo.epa.gov/detailed-facility-report?fid=110031018556
110000746649,ARCO WESTERN PIPE LINE CO,0,,http://echo.epa.gov/detailed-facility-report?fid=110000746649
110002064104,WICKLAND OIL TERMINALS,0,,http://echo.epa.gov/detailed-facility-report?fid=110002064104
110000474095,AL'S PLATING CO INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110000474095
110038102969,PHILLIPS 66 LOS ANGELES REFINERY - CARSON PLANT,0,,http://echo.epa.gov/detailed-facility-report?fid=110038102969
110017216966,CONOCOPHILLIPS LOS ANGELES TERMINAL,0,,http://echo.epa.gov/detailed-facility-report?fid=110017216966
110000746667,TESORO SULFUR RECOVERY PLANT,0,,http://echo.epa.gov/detailed-facility-report?fid=110000746667
