,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
16249,FLUID HANDLING LLC,13,,http://echo.epa.gov/detailed-facility-report?fid=110000772673,42.02886,-87.778514
22231,MWRDGC TERRENCE J O'BRIEN WTR RECLAMATION PLANT,13,,http://echo.epa.gov/detailed-facility-report?fid=110039909338,42.01907,-87.71628
37400,"SKOKIE, VILLAGE OF",13,,http://echo.epa.gov/detailed-facility-report?fid=110017704377,42.04525,-87.75218000000002
63706,NORTHFIELD TOWNSHIP,13,,http://echo.epa.gov/detailed-facility-report?fid=110018425202,42.09001,-87.8129
64425,JOHN CRANE INC,13,,http://echo.epa.gov/detailed-facility-report?fid=110000429652,42.026623,-87.786452
75790,WINNETKA ELECTRIC PLANT,13,,http://echo.epa.gov/detailed-facility-report?fid=110018172528,42.115449,-87.730935
78821,"LINCOLNWOOD CSOS, VILLAGE OF",13,,http://echo.epa.gov/detailed-facility-report?fid=110014449757,42.00661,-87.7328
85134,"WINNETKA, VILLAGE OF",13,,http://echo.epa.gov/detailed-facility-report?fid=110011686577,42.10537,-87.73365
91597,"NILES, VILLAGE OF",13,,http://echo.epa.gov/detailed-facility-report?fid=110017705081,42.025652,-87.80114499999998
31355,VILLAGE OF GOLF CSOS,11,,http://echo.epa.gov/detailed-facility-report?fid=110015661586,42.058611,-87.787778
40157,SURFACE DISCHARGING SYSTEM 5,11,,http://echo.epa.gov/detailed-facility-report?fid=110063615734,41.98728,-87.65926999999998
45176,BARNEY II FOUNDATION,11,,http://echo.epa.gov/detailed-facility-report?fid=110001229910,42.11168,-87.98043
52820,"ARLINGTON HEIGHTS CSOS, VILLAGE OF",4,,http://echo.epa.gov/detailed-facility-report?fid=110014449392,42.08126,-87.98048
85593,"GOLF, VILLAGE OF",4,,http://echo.epa.gov/detailed-facility-report?fid=110017706936,42.059167,-87.783056
18541,"MORTON GROVE CSOS, VILLAGE OF",1,,http://echo.epa.gov/detailed-facility-report?fid=110005915812,42.03817,-87.77965999999998
38401,SHELL PIPELINE COMPANY LP,1,,http://echo.epa.gov/detailed-facility-report?fid=110000428680,42.054469,-87.998088
45362,"MOUNT PROSPECT, VILLAGE OF",1,,http://echo.epa.gov/detailed-facility-report?fid=110017705018,42.066667,-87.93333299999998
78343,UNITED PARCEL SERVICE - NORTHBROOK,1,,http://echo.epa.gov/detailed-facility-report?fid=110018101597,42.107957,-87.827454
1711,"WILMETTE, VILLAGE OF",0,,http://echo.epa.gov/detailed-facility-report?fid=110017703591,42.07561,-87.707725
3007,RIVERS CASINO,0,,http://echo.epa.gov/detailed-facility-report?fid=110044898046,41.999383,-87.86321099999998
