REGISTRY_ID,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL
110069332261,ASARCO LLC - HAYDEN SMELTER,12,,http://echo.epa.gov/detailed-facility-report?fid=110069332261
110031037759,SNOWFLAKE WHITE MOUNTAIN POWER PLANT,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110031037759
110061062718,SUNSHINE GIN (L/S & S/S)ANDERSON CLAYTON,0,,http://echo.epa.gov/detailed-facility-report?fid=110061062718
110070740394,ACI- CCPW,0,,http://echo.epa.gov/detailed-facility-report?fid=110070740394
110000471338,"ASARCO - RAY COMPLEX, RAY OPERATIONS",0,,http://echo.epa.gov/detailed-facility-report?fid=110000471338
110055977448,TOWN OF SUPERIOR WASTEWATER TREATMENT PLANT (WWTP),0,,http://echo.epa.gov/detailed-facility-report?fid=110055977448
110070273719,"REPUBLIC PLASTICS, L.P.",0,,http://echo.epa.gov/detailed-facility-report?fid=110070273719
110002610158,TRANSWESTERN PIPELINE CO-LEUPP,0,,http://echo.epa.gov/detailed-facility-report?fid=110002610158
110000472186,NESTLE PURINA PETCARE COMPANY,0,,http://echo.epa.gov/detailed-facility-report?fid=110000472186
110041968902,ARIZONA PUBLIC SERVICE CO SAGUARO POWER PLANT,0,,http://echo.epa.gov/detailed-facility-report?fid=110041968902
110058299005,NATIONAL VITAMIN CO.,0,,http://echo.epa.gov/detailed-facility-report?fid=110058299005
110008254423,FREEPORT-MCMORAN MIAMI INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110008254423
110007977840,PEABODY WESTERN COAL-BLACK MESA COMPLEX,0,,http://echo.epa.gov/detailed-facility-report?fid=110007977840
110012625169,PAINTED DESERT LANDFILL (PEN-ROB),0,,http://echo.epa.gov/detailed-facility-report?fid=110012625169
110008257787,PINTO VALLEY MINE,0,,http://echo.epa.gov/detailed-facility-report?fid=110008257787
110039457637,EL PASO NATURAL GAS CO - ORACLE COMPRESSOR STATION,0,,http://echo.epa.gov/detailed-facility-report?fid=110039457637
110002339719,FREDONIA STANDBY FACILITY,0,,http://echo.epa.gov/detailed-facility-report?fid=110002339719
110017206432,SPEEDYS TRUCK STOP,0,,http://echo.epa.gov/detailed-facility-report?fid=110017206432
110010419430,EL PASO NATURAL GAS CO- DILKON,0,,http://echo.epa.gov/detailed-facility-report?fid=110010419430
110013372974,SUNDANCE,0,,http://echo.epa.gov/detailed-facility-report?fid=110013372974
