,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
24831,PETRO-TECH ENVIRONMENTAL,12,5.0,http://echo.epa.gov/detailed-facility-report?fid=110031359376,29.72297,-95.27538
11025,ANODIZING GRAPHICS OF TEXAS,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110064386524,29.6062,-95.56917
54508,Q ENVIRONMENTAL,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110005052959,29.797690000000006,-95.30467
62188,INTERNATIONAL EXTRUSION TEXAS,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110005069889,32.429204,-96.85239
9051,ECOWATER INDUSTRIES,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110017285132,29.92375,-93.88759
15443,EAST TEXAS PRECAST,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110017753901,30.072957,-95.996461
16281,CLEAN-CO SYSTEMS,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110005184674,29.783,-95.11012
33964,LAZARUS ENERGY NIXON REFINERY,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110037848498,29.261336,-97.786582
37579,US ECOLOGY,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000607013,27.73076,-97.65202
43688,ALS ENVIRONMENTAL HOUSTON HRMS,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110059673713,29.65772,-95.564
45510,TEXAS WILDLIFE SUPPLY INC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110038312402,31.13146,-99.326
60874,KELLY MOORE PAINT,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000459110,32.80887,-97.17308
70926,ALLEN GROUP INC MAGNUM MANUFACTURINGFG CO DIV,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110002133520,29.80517,-95.30198
80218,JOHN BLUDWORTH SHIPYARD LLC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110025331488,27.823775,-97.431167
80696,RIVERSIDE COMMODITIES,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110054867462,30.35278,-94.07113
86280,GULF STATES TUBE DIVISION,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000462516,29.542015000000006,-95.852234
96474,CLEAN HARBORS DEER PARK LLC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000463365,29.73028,-95.08981
98057,AGRIUM U.S. INC.DBA BORGER NITROGEN OPERATION,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110056955576,35.6417,-101.4228
102832,SABINE RIVER WORKS,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110017746368,30.054796000000003,-93.753863
104651,SOUTHERN METAL PROCESSING,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110005020468,29.78468,-95.01771
