REGISTRY_ID,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL
110000415961,QUAD CITY DRUM RECYCLING CO,12,,http://echo.epa.gov/detailed-facility-report?fid=110000415961
110005760024,VEOLIA WATER NA-DAVENPORT (RIVERDALE),12,,http://echo.epa.gov/detailed-facility-report?fid=110005760024
110000415382,FEDERAL-MOGUL IGNITION LLC,12,,http://echo.epa.gov/detailed-facility-report?fid=110000415382
110001755967,IOWA ARMY NATIONAL GUARD-AASF 3,12,,http://echo.epa.gov/detailed-facility-report?fid=110001755967
110005736310,MILLER PRODUCTS COMPANY,12,,http://echo.epa.gov/detailed-facility-report?fid=110005736310
110013331983,"HENNIGES AUTOMOTIVE IOWA, INC",12,,http://echo.epa.gov/detailed-facility-report?fid=110013331983
110011274334,PELLA CORP,12,,http://echo.epa.gov/detailed-facility-report?fid=110011274334
110032994160,BIG RIVER EQUIPMENT CO,12,,http://echo.epa.gov/detailed-facility-report?fid=110032994160
110010385252,AYM INC,9,,http://echo.epa.gov/detailed-facility-report?fid=110010385252
110011273317,CRYOTECH DEICING TECHNOLOGY,9,,http://echo.epa.gov/detailed-facility-report?fid=110011273317
110000789692,INTEGRATED DNA TECHNOLOGIES,9,,http://echo.epa.gov/detailed-facility-report?fid=110000789692
110000415239,IOWA STEEL & WIRE CO INC,9,,http://echo.epa.gov/detailed-facility-report?fid=110000415239
110005755496,JASPER COUNTY SHOP,9,,http://echo.epa.gov/detailed-facility-report?fid=110005755496
110000789488,REVSTONE CASTING FAIRFIELD LLC,7,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000789488
110024544046,OLYMPIC FOUNDRY INC,7,,http://echo.epa.gov/detailed-facility-report?fid=110024544046
110002338952,ECONOMY ADVERTISING CO-DIV OF TRU ART,6,,http://echo.epa.gov/detailed-facility-report?fid=110002338952
110000415998,SAFETY-KLEEN CORP-DAVENPORT,6,,http://echo.epa.gov/detailed-facility-report?fid=110000415998
110005763511,TOTAL TRUCK SERVICE CENTER,5,,http://echo.epa.gov/detailed-facility-report?fid=110005763511
110007007924,HILLPHOENIX SPECIALTY PRODUCTS,5,,http://echo.epa.gov/detailed-facility-report?fid=110007007924
110005778612,INNOVAIRRE,5,,http://echo.epa.gov/detailed-facility-report?fid=110005778612
