,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
1418,FT PIERRE - CITY OF,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110006663253,44.354911,-100.373868
1137,ALUMINUM COMPANY OF AMERICA EXTRUSIONS INCORPORATED,10,,http://echo.epa.gov/detailed-facility-report?fid=110000427716,42.891944,-97.350556
1156,"LENNOX, CITY OF",10,,http://echo.epa.gov/detailed-facility-report?fid=110006663164,43.35346,-96.89176
4202,OKREEK COMMUNITY LAGOON,10,,http://echo.epa.gov/detailed-facility-report?fid=110010952834,43.248505,-100.85119
4415,AMPI - HOVEN,10,,http://echo.epa.gov/detailed-facility-report?fid=110012173254,45.24556,-99.77887
4842,"PLATTE, CITY OF",10,,http://echo.epa.gov/detailed-facility-report?fid=110006692560,43.38563900000001,-98.878722
371,ROSEBUD CASINO AND HOTEL,9,,http://echo.epa.gov/detailed-facility-report?fid=110015314211,43.000472,-100.576333
448,LEOLA - CITY OF,9,,http://echo.epa.gov/detailed-facility-report?fid=110006692230,45.7259,-98.9199
4283,LEAD - DEADWOOD SANITARY DISTRICT,9,,http://echo.epa.gov/detailed-facility-report?fid=110039849180,44.387444,-103.710556
4821,RAYMOND - TOWN OF,9,,http://echo.epa.gov/detailed-facility-report?fid=110006692347,44.918694,-97.951333
5167,LOWER BRULE SIOUX TRIBE,9,,http://echo.epa.gov/detailed-facility-report?fid=110012360943,44.069222,-99.566778
864,"L & M RADIATOR, INC.",8,,http://echo.epa.gov/detailed-facility-report?fid=110031419230,42.892578,-97.41711
3102,APPLE SPRINGS INC,8,,http://echo.epa.gov/detailed-facility-report?fid=110041922916,44.397109,-103.597069
3755,"WOONSOCKET, CITY OF",8,,http://echo.epa.gov/detailed-facility-report?fid=110069574552,44.042194,-98.27325
4695,WHITEWOOD WATER,8,,http://echo.epa.gov/detailed-facility-report?fid=110041922934,44.46089,-103.63962
4900,"MYRL & ROY'S PAVING, INC. - EAST SIOUX QUARRY",8,,http://echo.epa.gov/detailed-facility-report?fid=110001994147,43.56581,-96.6833
4939,CHANCELLOR - TOWN OF,8,,http://echo.epa.gov/detailed-facility-report?fid=110009791332,43.371611,-96.998417
398,"ST. FRANCIS, TOWN OF",7,,http://echo.epa.gov/detailed-facility-report?fid=110028184051,43.156194,-100.894917
1326,"LABOLT, TOWN OF",7,,http://echo.epa.gov/detailed-facility-report?fid=110009705587,45.050489,-96.668292
1981,"FLANDREAU, CITY OF",7,,http://echo.epa.gov/detailed-facility-report?fid=110009791591,44.04533,-96.61132
