REGISTRY_ID,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110070107055,"CUNNINGHAM ENERGY LLC, KING WELL SITE",12,,http://echo.epa.gov/detailed-facility-report?fid=110070107055,38.42557,-81.21959
110000585929,ESSROC INTALCEMENTI GROUP,6,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000585929,39.434878999999995,-77.97791099999999
110055513920,STATEN RUN COMPRESSOR STATION,4,1.0,http://echo.epa.gov/detailed-facility-report?fid=110055513920,38.1881,-81.3222
110055497788,ARMSTRONG WORLD INDUSTRIES INC MILLWOOD WV,4,1.0,http://echo.epa.gov/detailed-facility-report?fid=110055497788,38.90845,-81.83725
110007875549,AMERICAN ALLOYS  INC,4,1.0,http://echo.epa.gov/detailed-facility-report?fid=110007875549,38.958298,-81.926803
110041074547,"U.S. SILICA COMPANY,  BERKELEY SPRINGS QUARRY",4,1.0,http://echo.epa.gov/detailed-facility-report?fid=110041074547,39.659465999999995,-78.20691
110013326178,"GREYLOCK MIDSTREAM, LLC, ELLAMORE COMPRESSOR STATION",3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110013326178,38.906113,-80.063614
110056958608,GRAFTECH INTERNATIONAL HOLDINGS INC,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110056958608,39.25496,-80.29091
110070520604,"XCL MIDSTREAM OPERATING, LLC, CONDENSATE PAD #1",2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070520604,39.743393,-80.799348
110056972370,SWVA INC,2,,http://echo.epa.gov/detailed-facility-report?fid=110056972370,38.425484000000004,-82.433269
110063226986,"MARKWEST LIBERTY MIDSTREAM & RESOURCES LLC, MOBLEY",1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110063226986,39.553674,-80.55654200000001
110005561999,LOVERIDGE MINE,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110005561999,39.60383,-80.26562
110070828292,UNION CARBIDE CORP INSTITUTE FACILITY,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110070828292,38.388216,-81.79685
110038016232,"AMERICAN WOODMARK CORPORATION, SOUTH BRANCH",1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110038016232,39.0745,-78.9431
110005570827,"THE MONONGALIA COUNTY COAL COMPANY, MONONGALIA CNTY",1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110005570827,39.707778000000005,-80.294444
110000711551,DOMINION GAS TRANSMISSION EXTRACTION PLANT,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000711551,39.583332,-80.666946
110070160424,"CNX GAS COMPANY LLC, SHIRLEY 3/40",1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070160424,39.414204,-80.83411600000001
110043703267,"WILLIAMS OHIO VALLEY MIDSTREAM LLC, FT. BEELER",1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110043703267,39.878509,-80.59048
110045567542,BLUE RACER NATRIUM LLC,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110045567542,39.757798,-80.858813
110007875219,EASTERN ASSOC COAL CORP,1,,http://echo.epa.gov/detailed-facility-report?fid=110007875219,37.848333000000004,-81.625
