,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
312,NORTHERN LIGHTS ETHANOL LLC (DBA POET BIOREFINING BIG STONE),12,,http://echo.epa.gov/detailed-facility-report?fid=110020518992,45.301333,-96.511361
4666,DAKOTA ETHANOL LLC,12,,http://echo.epa.gov/detailed-facility-report?fid=110006692070,43.97638900000001,-96.95333
3418,BIG STONE POWER PLANT - OTTER TAIL POWER,6,1.0,http://echo.epa.gov/detailed-facility-report?fid=110011493437,45.304735,-96.511118
2852,GCC DACOTAH,5,2.0,http://echo.epa.gov/detailed-facility-report?fid=110012173272,44.0896,-103.271663
2012,"NOVITA AURORA, LLC",4,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070156194,44.296911,-96.709204
5205,MIDWEST MANUFACTURING DBA DAKOTA PANEL,4,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010367021,44.0419,-103.1844
4456,3M COMPANY,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000427565,44.296035,-96.764546
2042,VERASUN ENERGY,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110038106705,44.193976,-96.855435
524,SHOWPLACE WOOD PRODUCTS,1,,http://echo.epa.gov/detailed-facility-report?fid=110001676552,43.44168,-96.70424
1432,HURON ENERGY LLC,1,,http://echo.epa.gov/detailed-facility-report?fid=110021345711,44.363342,-98.213554
1908,NUGEN ENERGY,1,,http://echo.epa.gov/detailed-facility-report?fid=110058300921,43.434634,-97.273198
1985,RAPID CITY REGIONAL HOSPITAL,1,,http://echo.epa.gov/detailed-facility-report?fid=110001676366,44.058405,-103.224005
3604,XCEL ENERGY ANGUS ANSON GENERATING PLANT,1,,http://echo.epa.gov/detailed-facility-report?fid=110025317173,43.59663,-96.63756
4888,NORTHWESTERN ENERGY (ABERDEEN),1,,http://echo.epa.gov/detailed-facility-report?fid=110007186099,45.487075,-98.484174
5145,MAGELLAN PIPELINE FORMERLY WILLIAMS PIPELINE COMPANY,1,,http://echo.epa.gov/detailed-facility-report?fid=110001676375,44.88875,-97.08843
33,RUNGE ENTERPRISES INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110046462458,43.597887,-96.72492
35,"INDUSTRIAL ENERGY APPLICATIONS, INC.",0,,http://echo.epa.gov/detailed-facility-report?fid=110007186302,43.50854,-96.77104
36,WILLOW LAKE COMPRESSOR STATION,0,,http://echo.epa.gov/detailed-facility-report?fid=110070132438,44.58754,-97.664551
42,ABERDEEN ENERGY LLC,0,,http://echo.epa.gov/detailed-facility-report?fid=110038367228,45.442417,-98.787139
56,RUSHMORE FOREST PRODUCTS,0,,http://echo.epa.gov/detailed-facility-report?fid=110006120385,43.94693,-103.52365
