,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
35047,KAISER ALUMINUM FABRICATED PRODUCTS,8,20.0,http://echo.epa.gov/detailed-facility-report?fid=110043786285,47.687074,-117.212673
10320,FIBER TECH INDUSTRIES,2,3.0,http://echo.epa.gov/detailed-facility-report?fid=110002058353,47.686871,-117.1919
30761,SACRED HEART MEDICAL CENTER,2,2.0,http://echo.epa.gov/detailed-facility-report?fid=110001917374,47.64837,-117.41278
5767,TRIUMPH COMPOSITE SYSTEMS,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001916892,47.64099,-117.54301
12954,MULTICARE DEACONESS HOSPITAL,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001916909,47.65141,-117.42342
37438,AFFORDABLE CUSTOM CABINETS,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110033594386,47.706804,-117.117998
24503,SPOKANE REGIONAL WASTE TO ENERGY FACILITY,1,,http://echo.epa.gov/detailed-facility-report?fid=110000550886,47.626529,-117.504278
8415,INLAND EMPIRE PAPER COMPANY,0,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000491502,47.687784,-117.27887
9175,HONEYWELL ELECTRONIC MATERIALS,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000491548,47.684336,-117.198522
27198,BROOKLYN IRON WORKS INC,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110015930821,47.73118,-117.37512
403,WA STATE DEPT OF TRANSPORTATION,0,,http://echo.epa.gov/detailed-facility-report?fid=110009510760,47.68295,-117.40862
938,COLEMAN OIL COMPANY,0,,http://echo.epa.gov/detailed-facility-report?fid=110040835932,46.41627,-117.07336
1249,KETTLE FALLS GENERATING STATION,0,,http://echo.epa.gov/detailed-facility-report?fid=110008226712,48.62072,-118.11114
2185,PHILLIPS 66 SPOKANE TERMINAL,0,,http://echo.epa.gov/detailed-facility-report?fid=110000491487,47.66991,-117.317119
2487,SHAMROCK PAVING INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110001916703,47.65772,-117.56093
2670,PONDERAY NEWSPRINT,0,,http://echo.epa.gov/detailed-facility-report?fid=110000491398,48.2901,-117.2706
3325,CHS PRIMELAND PORT OF WILMA AGRONOMY HUB PLANT,0,,http://echo.epa.gov/detailed-facility-report?fid=110070055366,46.424401,-117.112504
4263,MUTUAL MATERIALS MICA,0,,http://echo.epa.gov/detailed-facility-report?fid=110000491343,47.5589,-117.213
5304,HOLY FAMILY HOSPITAL,0,,http://echo.epa.gov/detailed-facility-report?fid=110005315140,47.70927,-117.40589
5765,MAVERIK STORE #454,0,,http://echo.epa.gov/detailed-facility-report?fid=110055613787,47.50582100000001,-117.564671
