REGISTRY_ID,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL
110000601527,COLLINS PRODUCTS,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000601527
110067272061,JELD-WEN KLAMATH FALLS,12,,http://echo.epa.gov/detailed-facility-report?fid=110067272061
110063630977,SAPA EXTRUSIONS THE DALLES CAST HOUSE,7,1.0,http://echo.epa.gov/detailed-facility-report?fid=110063630977
110000488623,CARESTREAM HEALTH,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000488623
110000488589,TIMBER PRODUCTS CO. LIMITED PARTNERSHIP,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000488589
110050813938,COLLINS PINE COMPANY,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110050813938
110000488794,CLEAR PINE MOULDINGS,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000488794
110028049859,BIOMASS ONE,1,,http://echo.epa.gov/detailed-facility-report?fid=110028049859
110007169893,GTN PIPELINE COMPRESSOR STATION 10,1,,http://echo.epa.gov/detailed-facility-report?fid=110007169893
110001655254,BRIGHT WOOD CORPORATION,1,,http://echo.epa.gov/detailed-facility-report?fid=110001655254
110035771901,THREEMILE CANYON FARMS ANAEROBIC DIGESTER,1,,http://echo.epa.gov/detailed-facility-report?fid=110035771901
110001655414,INTERFOR GILCHRIST DIVISION,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001655414
110000488561,ROSEBURG FOREST PRODUCTS MEDFORD,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000488561
110002059904,CHEMICAL WASTE MANAGEMENT OF THE NW,0,,http://echo.epa.gov/detailed-facility-report?fid=110002059904
110017417776,ASH GROVE CEMENT COMPANY,0,,http://echo.epa.gov/detailed-facility-report?fid=110017417776
110000488749,NORTHLAND FURNITURE,0,,http://echo.epa.gov/detailed-facility-report?fid=110000488749
110000488687,MASTERBRAND CABINETS,0,,http://echo.epa.gov/detailed-facility-report?fid=110000488687
110067189376,MURPHY SOFTWOOD PLYWOOD PLANT,0,,http://echo.epa.gov/detailed-facility-report?fid=110067189376
110013854917,COLUMBIA FOREST PRODUCTS,0,,http://echo.epa.gov/detailed-facility-report?fid=110013854917
110007739322,GTN PIPELINE COMPRESSOR STATION 9,0,,http://echo.epa.gov/detailed-facility-report?fid=110007739322
