,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
17547,FORT BENTON WWTP,13,5.0,http://echo.epa.gov/detailed-facility-report?fid=110006723108,47.825556,-110.647778
18120,VAUGHN WWTF,13,5.0,http://echo.epa.gov/detailed-facility-report?fid=110009860454,47.547222,-111.55611100000002
2232,ABSAROKEE SEWER DISTRICT WWTP,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110009860472,45.529395,-109.438605
7531,WHITE SULPHUR SPRINGS WWTF,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110011049221,46.539722,-110.9175
10008,JORDAN WWTF,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110022545405,47.319944,-106.891476
1945,CITY OF HARLOWTON WWTF,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009715148,46.43513,-109.83171000000002
5773,WINNETT WWTF,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110011047116,47.005,-108.34
7117,WESTERN SUGAR COMPANY,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000428485,45.76981,-108.49823
7366,HIGHWOOD WWTP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009860481,47.58227,-110.80884
13815,BIG TIMBER,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009715157,45.842611,-109.929
16278,TOWN OF FROID WWTF,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009860677,48.328611,-104.500278
8,SPRINGWATER COLONY - FEEDLOT,13,,http://echo.epa.gov/detailed-facility-report?fid=110058917178,46.4581,-109.75298
188,PRAIRIE ELK SWINE,13,,http://echo.epa.gov/detailed-facility-report?fid=110038447437,48.012489,-105.80146
245,R AND A OIL INC - STATE RATTLER #1,13,,http://echo.epa.gov/detailed-facility-report?fid=110011049490,46.884833,-108.169306
448,CHINOOK WWTP,13,,http://echo.epa.gov/detailed-facility-report?fid=110039824900,48.58043,-109.21471
549,CITY OF GLENDIVE - LANDFILL,13,,http://echo.epa.gov/detailed-facility-report?fid=110011048320,47.10569,-104.70098
778,SIDNEY LIVESTOCK MARKET CENTER,13,,http://echo.epa.gov/detailed-facility-report?fid=110011049739,47.70627,-104.14734
844,DIAMOND K FEEDLOT,13,,http://echo.epa.gov/detailed-facility-report?fid=110063712585,46.553729,-105.71731
950,CITY OF LAUREL WASTE WATER TREATMENT PLANT,13,,http://echo.epa.gov/detailed-facility-report?fid=110000737249,45.65848,-108.75218
1024,YELLOWSTONE ENERGY POWER PLANT,13,,http://echo.epa.gov/detailed-facility-report?fid=110001474164,45.811201,-108.428833
