,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
4979,GEORGIA-PACIFIC TOLEDO PAPER MILL,5,,http://echo.epa.gov/detailed-facility-report?fid=110014206117,44.61445300000001,-123.936832
1931,MARQUIS SPAS,0,,http://echo.epa.gov/detailed-facility-report?fid=110000488151,44.8614,-123.1918
2772,ENNIS PAINT,0,,http://echo.epa.gov/detailed-facility-report?fid=110000487900,44.956098,-123.033716
2907,OREGON STATE CORRECTIONAL INSTITUTION,0,,http://echo.epa.gov/detailed-facility-report?fid=110014105645,44.89664000000001,-122.94781
3001,SALEM BLACK TOP AND ASPHALT PAVING,0,,http://echo.epa.gov/detailed-facility-report?fid=110001653504,44.91789,-123.01803
3402,MILES FIBERGLASS AND COMPOSITES,0,,http://echo.epa.gov/detailed-facility-report?fid=110000486705,45.363135,-122.60007
3758,TILLAMOOK LUMBER C0MPANY,0,,http://echo.epa.gov/detailed-facility-report?fid=110001656645,45.454223,-123.831308
3839,WEST LINN PAPER MILL,0,,http://echo.epa.gov/detailed-facility-report?fid=110001654193,45.356397,-122.614836
3924,NORPAC FOODS PLANT 7,0,,http://echo.epa.gov/detailed-facility-report?fid=110000538455,44.909722,-123.013889
4288,TRUITT BROS,0,,http://echo.epa.gov/detailed-facility-report?fid=110001657813,44.952176,-123.036414
4415,STIMSON LUMBER COMPANY TILLAMOOK,0,,http://echo.epa.gov/detailed-facility-report?fid=110020517573,45.418326,-123.806131
6211,PCC STRUCTURALS,0,,http://echo.epa.gov/detailed-facility-report?fid=110000486590,45.425775,-122.570719
8620,TILLAMOOK COUNTY CREAMERY,0,,http://echo.epa.gov/detailed-facility-report?fid=110006114276,45.484161,-123.843223
9116,COFFIN BUTTE LANDFILL,0,,http://echo.epa.gov/detailed-facility-report?fid=110004808423,44.69876,-123.22595
9400,WILLAMETTE INDUSTRIES SITE,0,,http://echo.epa.gov/detailed-facility-report?fid=110000488124,44.913725,-123.314758
10443,COVANTA MARION ENERGY RECOVERY FACILITY,0,,http://echo.epa.gov/detailed-facility-report?fid=110001653434,45.04799000000001,-122.9622
11032,BOISE PAPER HOLDINGS,0,,http://echo.epa.gov/detailed-facility-report?fid=110001657234,44.907145,-123.018803
11061,SALEM HOSPITAL,0,,http://echo.epa.gov/detailed-facility-report?fid=110004783413,44.93273,-123.03509
11094,MILES FIBERGLASS AND PLASTICS SITE,0,,http://echo.epa.gov/detailed-facility-report?fid=110006853342,45.4518,-122.57911
12136,NORPAC FOODS BROOKS PLANT 5,0,,http://echo.epa.gov/detailed-facility-report?fid=110001653336,45.056944,-122.9625
