,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
18556,SAFETY KLEEN SYSTEMS,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000486581,45.40288,-122.53029
19979,CHEMAWA INDIAN SCHOOL,12,,http://echo.epa.gov/detailed-facility-report?fid=110013239762,45.000875,-122.986643
1744,KAISER SUNNYSIDE MEDICAL CENTER,4,,http://echo.epa.gov/detailed-facility-report?fid=110014265302,45.43339,-122.56043
19880,OREGON SCHOOL FOR THE DEAF,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001653443,44.96424,-123.02235
6371,ENVIRONMENTAL PROTECTIVE SERVICES,3,,http://echo.epa.gov/detailed-facility-report?fid=110012259117,45.04727000000001,-122.95981
1186,OECO,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110004791832,45.436109,-122.61623
7008,WILLAMETTE UNIVERSITY,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001653452,44.93744,-123.02886
486,BENCHMADE KNIVES,2,,http://echo.epa.gov/detailed-facility-report?fid=110004817413,45.332944,-122.594094
7621,PCC STRUCTURALS MCLOUGHLIN ANNEX,2,,http://echo.epa.gov/detailed-facility-report?fid=110037804132,45.449431,-122.634555
10716,COLUMBIA HELICOPTERS,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000618029,45.257641,-122.765511
4382,TARGET STORE T0346,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110022816853,45.4332,-122.5711
919,"THERMO FLUIDS, INC.",1,,http://echo.epa.gov/detailed-facility-report?fid=110024554800,45.40168,-122.53453
2525,OREGON SCREW MACHINE PRODUCTS INC,1,,http://echo.epa.gov/detailed-facility-report?fid=110063685784,45.456058,-122.596744
4401,MACS RADIATOR & REPAIR INC,1,,http://echo.epa.gov/detailed-facility-report?fid=110004805159,44.93132,-122.98546
4896,PECO MANUFACTURING,1,,http://echo.epa.gov/detailed-facility-report?fid=110039076558,45.410032,-122.54841299999998
4979,GEORGIA-PACIFIC TOLEDO PAPER MILL,1,,http://echo.epa.gov/detailed-facility-report?fid=110014206117,44.61445300000001,-123.936832
8220,TRANSFORMER TECHNOLOGIES LLC,1,,http://echo.epa.gov/detailed-facility-report?fid=110031414306,44.886588,-122.981191
11825,COSTCO WHOLESALE 68,1,,http://echo.epa.gov/detailed-facility-report?fid=110000817206,44.91962,-122.99677
15331,WALMART SUPERCENTER 5368,1,,http://echo.epa.gov/detailed-facility-report?fid=110018491988,44.91301,-122.99729
4230,FOREST TECHNOLOGIES INC,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110037439974,44.9295,-122.89548
