REGISTRY_ID,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL
110009550066,SD CITY OF MIRAMAR LANDFILL,0,,http://echo.epa.gov/detailed-facility-report?fid=110009550066
110001150904,BALBOA AUTOMOTIVE SERVICE,0,,http://echo.epa.gov/detailed-facility-report?fid=110001150904
110010061333,KYOCERA AMERICA,0,,http://echo.epa.gov/detailed-facility-report?fid=110010061333
110018857968,NEO SAN DIEGO LLC,0,,http://echo.epa.gov/detailed-facility-report?fid=110018857968
110001162063,MISSION BAY 76 LLC,0,,http://echo.epa.gov/detailed-facility-report?fid=110001162063
110012191109,ILLUMINA INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110012191109
110001174023,ADVANCE AUTO CARE,0,,http://echo.epa.gov/detailed-facility-report?fid=110001174023
110070092140,SYCAMORE LANDFILL INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110070092140
110055673944,SDG&E MIRAMAR,0,,http://echo.epa.gov/detailed-facility-report?fid=110055673944
110000478741,SOLAR TURBINES INC.,0,,http://echo.epa.gov/detailed-facility-report?fid=110000478741
110001192245,JC SERVICE,0,,http://echo.epa.gov/detailed-facility-report?fid=110001192245
110001174087,SHARP CABRILLO HOSPITAL,0,,http://echo.epa.gov/detailed-facility-report?fid=110001174087
110001197295,MINNESOTA METHANE SAN DIEGO LLC MIRAMAR FACILITY,0,,http://echo.epa.gov/detailed-facility-report?fid=110001197295
110001175861,TIGER SHARK GOLF,0,,http://echo.epa.gov/detailed-facility-report?fid=110001175861
110001154839,BUY RITE,0,,http://echo.epa.gov/detailed-facility-report?fid=110001154839
110000479018,SONY ELECTRONICS INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110000479018
110001162081,IMPORT AUTO SPECIALISTS,0,,http://echo.epa.gov/detailed-facility-report?fid=110001162081
110001151280,KUNNAN GOLF,0,,http://echo.epa.gov/detailed-facility-report?fid=110001151280
110002718275,MOSSY FORD,0,,http://echo.epa.gov/detailed-facility-report?fid=110002718275
110017960697,FIRESTONE STORE 2250,0,,http://echo.epa.gov/detailed-facility-report?fid=110017960697
