,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
22570,TATE & LYLE INGREDIENTS AMERICAS LLC-DECATUR,6,3.0,http://echo.epa.gov/detailed-facility-report?fid=110000578072,39.849947,-88.923464
37216,DECATUR FOUNDRY INC,5,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000439491,39.860007,-88.943878
57751,FUYAO GLASS ILLINOIS INC,4,1.0,http://echo.epa.gov/detailed-facility-report?fid=110017422582,39.779684,-88.899665
45057,ARCHER DANIELS MIDLAND CO,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000439598,39.87001400000001,-88.890964
58791,MUELLER CO,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000439589,39.863437,-88.939978
75091,COUNTRY SQUIRE CLEANERS,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110005821799,40.112378,-88.277419
11550,MILLIKIN UNIVERSITY POWER PLANT,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001354926,39.843677,-88.970671
59601,HIXSON LUMBER SALES OF ILLINOIS INC,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110018118302,39.156474,-89.476475
82590,CLIFFORD-JACOBS FORGING CO,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000438287,40.144085,-88.230019
47042,EPL BIO-ANALYTICAL SERVICES INC,1,,http://echo.epa.gov/detailed-facility-report?fid=110070624588,39.85917,-89.15616
73217,PAWNEE TRANSLOADING CO INC,1,,http://echo.epa.gov/detailed-facility-report?fid=110007056764,39.589658,-89.51532900000002
89057,ROMER BROS & SHRUB SERVICE INC,1,,http://echo.epa.gov/detailed-facility-report?fid=110070814999,39.89836500000001,-89.012433
96589,"CARGILL, INC.",1,,http://echo.epa.gov/detailed-facility-report?fid=110000438170,40.476956,-89.018004
14369,OPEN ROAD ASPHALT CO LLC,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001317824,40.146663,-88.223545
19675,PH BROUGHTON AND SONS INC,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110002386061,39.811765,-89.675415
40053,R&R SERVICES OF IL INC,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110018387823,39.86231,-88.94666
91327,STERICYCLE INC,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001801015,40.137655,-88.937766
2,LOWELLS SERVICE CENTER LLC,0,,http://echo.epa.gov/detailed-facility-report?fid=110070160103,38.69631,-89.96785
128,KLENCK COMPANY,0,,http://echo.epa.gov/detailed-facility-report?fid=110046596705,39.808562,-89.654608
161,UNIVERSITY OF ILLINOIS AIRPORT TERMINAL BUILDING,0,,http://echo.epa.gov/detailed-facility-report?fid=110018107207,40.0371,-88.26417
