,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
8911,INDMAR COATINGS CORPORATION,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110020746512,36.967828,-76.989734
23245,NSA HR - NORTHWEST ANNEX,12,,http://echo.epa.gov/detailed-facility-report?fid=110012835281,36.567814,-76.24874799999998
11044,JOHN RANDOLPH HOSPITAL,10,,http://echo.epa.gov/detailed-facility-report?fid=110001892658,37.30702,-77.29148
11297,"ORAN SAFETY GLASS, INC",7,,http://echo.epa.gov/detailed-facility-report?fid=110070284762,36.74182,-77.50506999999998
19416,"BLACKSTONE I, LLC",7,,http://echo.epa.gov/detailed-facility-report?fid=110007019555,37.10889,-77.95871899999999
31178,FEDEX FREIGHT RCH,7,,http://echo.epa.gov/detailed-facility-report?fid=110070206996,37.30196,-77.39844000000002
16534,AMERICAN FILTRONA COMPANY,4,1.0,http://echo.epa.gov/detailed-facility-report?fid=110004822675,37.39975,-77.52333
24353,GREENWOOD MOTORLINES DBA R&L CARRIERS,3,,http://echo.epa.gov/detailed-facility-report?fid=110060291438,37.307657,-77.38730600000002
3667,WAKO CHEMICALS USA INC,2,,http://echo.epa.gov/detailed-facility-report?fid=110000341979,37.41589000000001,-77.41741999999998
7428,BAREFOOT SPAS,2,,http://echo.epa.gov/detailed-facility-report?fid=110069459393,37.41063,-77.42571
7622,ELECTRIC MOTOR AND CONTRACTING,2,,http://echo.epa.gov/detailed-facility-report?fid=110005220741,36.78443,-76.36791
8218,SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER,2,,http://echo.epa.gov/detailed-facility-report?fid=110054871894,36.70214,-77.53569
8783,CHT USA INC.,2,,http://echo.epa.gov/detailed-facility-report?fid=110008190457,37.40192,-77.53096
16898,CHESTERFIELD POWER STATION,2,,http://echo.epa.gov/detailed-facility-report?fid=110000342530,37.3821,-77.3779
18155,ECOLAB INC. - SPS REGION 2601,2,,http://echo.epa.gov/detailed-facility-report?fid=110070676878,36.73128,-76.57304
31121,PRECON MARINE INC - CHESAPEAKE,2,,http://echo.epa.gov/detailed-facility-report?fid=110045429158,36.76238,-76.29297
31966,US FEDERAL CORRECTIONAL COMPLEX-PETERSBURG,2,,http://echo.epa.gov/detailed-facility-report?fid=110005215999,37.29746,-77.34721
33215,HONEYWELL RESINS AND CHEMICALS LLC,2,,http://echo.epa.gov/detailed-facility-report?fid=110000342460,37.33963,-77.2884
35263,SUN CHEMICAL CORP,2,,http://echo.epa.gov/detailed-facility-report?fid=110001911977,37.30286,-77.38455
6865,ATLANTIC WOOD INDUSTRIES NEWSOMS,1,,http://echo.epa.gov/detailed-facility-report?fid=110012503941,36.62212,-77.1421
