REGISTRY_ID,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL
110042081939,SEVERSTAL WHEELING INC - FOLLANSBEE,13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110042081939
110010881153,SCENIC RIDGE APTS.,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110010881153
110064579941,I79 EXIT 139 PROPERTY,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110064579941
110000586081,E I DUPONT DE NEMOURS- WASHINGTON WORKS,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000586081
110010860158,GREATER HARRISON CO. PSD,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110010860158
110069996228,EXISTING APPROACH AREA RUNWAY 21 STABILIZATION,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110069996228
110010880449,MOZART MHP,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110010880449
110064632072,NATRIUM PLANT,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110064632072
110039589362,AOP CLEARWATER LLC,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110039589362
110010866438,THOMAS CITY OF,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010866438
110063015687,T & S TRUCKING REPAIR SHOP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110063015687
110039979618,FOLLANSBEE CITY OF,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110039979618
110006535455,NEW MARTINSVILLE,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110006535455
110010809964,RICOTTILLI FENCING OF WV,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010809964
110046128258,MIDDLETOWN MALL SITE IMPROVEMENTS,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110046128258
110000344789,ZOETIS LLC,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000344789
110043249320,UNITED DISPOSAL SERVICE,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110043249320
110044216498,HARVEST RIDGE SUBDIVISION,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110044216498
110010873849,RRHAMCO INC,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010873849
110010147652,PINE GROVE TOWN OF,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010147652
