REGISTRY_ID,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL
110064173291,EBV EXPLOSIVES ENVIRONMENTAL C O,10,1.0,http://echo.epa.gov/detailed-facility-report?fid=110064173291
110069326688,"OWENS CORNING INSULATING SYSTEMS, LLC - JOPLIN",9,1.0,http://echo.epa.gov/detailed-facility-report?fid=110069326688
110017984118,SIMMONS FOODS INC SOUTHWEST CITY,1,,http://echo.epa.gov/detailed-facility-report?fid=110017984118
110001461677,STONE CONTAINER CORPORATION,0,,http://echo.epa.gov/detailed-facility-report?fid=110001461677
110028007797,JOURNAGAN CONSTRUCTION-HILDA QUARRY,0,,http://echo.epa.gov/detailed-facility-report?fid=110028007797
110001467332,SID HIESTAND,0,,http://echo.epa.gov/detailed-facility-report?fid=110001467332
110011086270,ADM ALLIANCE NUTRITION INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110011086270
110023151569,TRACKER MARINE OZARK,0,,http://echo.epa.gov/detailed-facility-report?fid=110023151569
110001460213,RILEYS MOBILE HOMES,0,,http://echo.epa.gov/detailed-facility-report?fid=110001460213
110064351053,KAY CONCRETE MATERIALS COMPANY,0,,http://echo.epa.gov/detailed-facility-report?fid=110064351053
110021150298,RECKITT BENCKISER-SPRINGFIELD,0,,http://echo.epa.gov/detailed-facility-report?fid=110021150298
110001463194,LESTER E. COX MEDICAL CENTER - SOUTH,0,,http://echo.epa.gov/detailed-facility-report?fid=110001463194
110001459813,OREILLY AUTOMOTIVE INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110001459813
110028719910,"RBX, INC.",0,,http://echo.epa.gov/detailed-facility-report?fid=110028719910
110017989480,SAME DAY SERVICE,0,,http://echo.epa.gov/detailed-facility-report?fid=110017989480
110000571630,"HILAND DAIRY - SPRINGFIELD, MO",0,,http://echo.epa.gov/detailed-facility-report?fid=110000571630
110044799019,UNDERCOVER INC - ROGERSVILLE,0,,http://echo.epa.gov/detailed-facility-report?fid=110044799019
110020152715,SCOTT'S SCRAP IRON & METAL,0,,http://echo.epa.gov/detailed-facility-report?fid=110020152715
110020844719,ARNING CANOPY SYSTEMS INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110020844719
110015855519,MASONITE CORP,0,,http://echo.epa.gov/detailed-facility-report?fid=110015855519
