REGISTRY_ID,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL
110070019717,LKQ SAVANNAH,13,,http://echo.epa.gov/detailed-facility-report?fid=110070019717
110064243536,"FOLKSTON, CITY OF (FOLKSTON WPCP (POND))",13,,http://echo.epa.gov/detailed-facility-report?fid=110064243536
110010040892,MCINTOSH COUNTY (MCINTOSH COUNTY WPCP),12,,http://echo.epa.gov/detailed-facility-report?fid=110010040892
110007487059,RENESSENZ LLC COLONELS ISLAND FACILITY,12,,http://echo.epa.gov/detailed-facility-report?fid=110007487059
110000788407,BOASSO AMERICA CORPORATION,12,,http://echo.epa.gov/detailed-facility-report?fid=110000788407
110022434025,AMERICAN PROTEINS INC/ALMA DIV,12,,http://echo.epa.gov/detailed-facility-report?fid=110022434025
110011330880,"SAVANNAH, CITY OF (SAVANNAH INDUSTRIAL & DOMESTIC WTP)",12,,http://echo.epa.gov/detailed-facility-report?fid=110011330880
110064024256,"SYNERGY RECYCLING, LLC",12,,http://echo.epa.gov/detailed-facility-report?fid=110064024256
110056959055,"PINOVA, INC.",11,,http://echo.epa.gov/detailed-facility-report?fid=110056959055
110059045331,"PRECISION PROTECTIVE COATINGS, INC.",11,,http://echo.epa.gov/detailed-facility-report?fid=110059045331
110000588347,D.L.LEE & SONS,10,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000588347
110059284322,"MID-SOUTH FEEDS, INC.",10,,http://echo.epa.gov/detailed-facility-report?fid=110059284322
110070025247,ARGOS - KINGSLAND READY MIX PLANT,10,,http://echo.epa.gov/detailed-facility-report?fid=110070025247
110070007932,MCLENDON ELLABELL YARD,10,,http://echo.epa.gov/detailed-facility-report?fid=110070007932
110042025867,STRENGTH OF NATURE  LLC,10,,http://echo.epa.gov/detailed-facility-report?fid=110042025867
110057772450,GEORGIA-PACIFIC LLC,10,,http://echo.epa.gov/detailed-facility-report?fid=110057772450
110057703739,"TRUSSMART BUILDING COMPONENTS, LLC",10,,http://echo.epa.gov/detailed-facility-report?fid=110057703739
110070020164,EAST COAST TERMINAL CO.,10,,http://echo.epa.gov/detailed-facility-report?fid=110070020164
110070020348,RICHMOND HILL CONCRETE PLANT,10,,http://echo.epa.gov/detailed-facility-report?fid=110070020348
110000611865,"CSX TRANSPORTATION, INC. (RICE YARD)",10,,http://echo.epa.gov/detailed-facility-report?fid=110000611865
