REGISTRY_ID,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL
110001720175,STINKER STORES - STINKER #343,2,3.0,http://echo.epa.gov/detailed-facility-report?fid=110001720175
110010751347,K.P. KAUFFMAN - REG 7 REPORTING,1,3.0,http://echo.epa.gov/detailed-facility-report?fid=110010751347
110045438184,BAYSWATER EXPL - REG 7  & OOOO REPORTING,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110045438184
110028004479,TWIN STAR ENERGY  - TSE #530,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110028004479
110022513289,GENERAL SHALE - DENVER BRICK PLANT #60,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110022513289
110002397629,PRESBYTERIAN ST LUKES,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110002397629
110028004843,"PYNERGY, LLC - 4001 COLORADO BLVD",1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110028004843
110001720166,AB PETROLEUM INC NO 22,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001720166
110045434767,FOUNDATION ENERGY - REG 7 REPORTING,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110045434767
110037582489,"FUNERAL DIRECTOR'S SERVICE, LLC",1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110037582489
110010305062,ROYAL CREST DAIRY INC--GARAGE,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010305062
110009563267,TWIN STAR ENERGY #522,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009563267
110002008648,DIAMOND SHAMROCK NO 690,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110002008648
110001721101,G & S SERVICES CO- #06424,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001721101
110017379745,WESTERN GAS & CONVENIENCE #103,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110017379745
110070704065,HARACE - MILE HIGH QUICK STOP,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070704065
110045434785,GREAT WESTERN - REG 7  & OOOO REPORTING,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110045434785
110022307494,OMNI-X U.S.A .,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110022307494
110012810468,DENVER HEALTH & GENERAL HOSPITAL,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110012810468
110001391342,"7-ELEVEN, INC. - NO 13194",1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001391342
