REGISTRY_ID,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL
110000467192,KWAL-HOWELLS INC ( DBA KWAL PAINT INC),13,,http://echo.epa.gov/detailed-facility-report?fid=110000467192
110060355477,DANIEL FELIX RITCHIE SCHOOL OF ENGINEERING AND COMPUTER SCIENCE,13,,http://echo.epa.gov/detailed-facility-report?fid=110060355477
110054120161,BONE YARD,13,,http://echo.epa.gov/detailed-facility-report?fid=110054120161
110032985223,LARSEN WAREHOUSING AND DISTRIBUTION,13,,http://echo.epa.gov/detailed-facility-report?fid=110032985223
110046319961,BOOT HILL AUTO SALES & SALVAGE,13,,http://echo.epa.gov/detailed-facility-report?fid=110046319961
110046303996,SHAMROCK FOODS SYSTEMS WAREHOUSE,13,,http://echo.epa.gov/detailed-facility-report?fid=110046303996
110033644796,"BIOENERGY OF COLORADO II, LLC",13,,http://echo.epa.gov/detailed-facility-report?fid=110033644796
110054949561,DENVER METAL RECYCLING,13,,http://echo.epa.gov/detailed-facility-report?fid=110054949561
110067438302,UPI PLATTE,13,,http://echo.epa.gov/detailed-facility-report?fid=110067438302
110069995985,BCT COLORADO,13,,http://echo.epa.gov/detailed-facility-report?fid=110069995985
110054104214,JACKSON GAP RECYCLING CENTER,13,,http://echo.epa.gov/detailed-facility-report?fid=110054104214
110044271757,ENGLEWOOD MS4,13,,http://echo.epa.gov/detailed-facility-report?fid=110044271757
110000467129,ARAPAHOE STATION,13,,http://echo.epa.gov/detailed-facility-report?fid=110000467129
110000467003,NESTLE - PURINA PETCARE CO,12,,http://echo.epa.gov/detailed-facility-report?fid=110000467003
110000466825,RMO INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110000466825
110054099006,COLORADO MARBLE & GRANITE ENGLEWOOD,12,,http://echo.epa.gov/detailed-facility-report?fid=110054099006
110041258135,FORMER WELLS FARGO BANK BUILDING,12,,http://echo.epa.gov/detailed-facility-report?fid=110041258135
110032746615,DENVER SCRAP METAL RECYCLE CENTER,12,,http://echo.epa.gov/detailed-facility-report?fid=110032746615
110046324697,E 40 WAREHOUSE,12,,http://echo.epa.gov/detailed-facility-report?fid=110046324697
110020773527,SUPERIOR FARMS,12,,http://echo.epa.gov/detailed-facility-report?fid=110020773527
