REGISTRY_ID,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL
110000784697,SAN JOAQUIN DELTA COLLEGE,12,,http://echo.epa.gov/detailed-facility-report?fid=110000784697
110000485109,J R SIMPLOT CO LATHROP,12,,http://echo.epa.gov/detailed-facility-report?fid=110000485109
110002616090,DAMERON HOSPITAL,12,,http://echo.epa.gov/detailed-facility-report?fid=110002616090
110000484903,APPLIED AEROSPACE STRUCTURES,12,,http://echo.epa.gov/detailed-facility-report?fid=110000484903
110054822616,CVS PHARMACY #9830,9,,http://echo.epa.gov/detailed-facility-report?fid=110054822616
110043586857,TARGET STORE T0313,8,,http://echo.epa.gov/detailed-facility-report?fid=110043586857
110042165885,RITE AID #6510,8,,http://echo.epa.gov/detailed-facility-report?fid=110042165885
110067712489,CVS PHARMACY #16107,8,,http://echo.epa.gov/detailed-facility-report?fid=110067712489
110045411639,ECS REFINING LLC,8,,http://echo.epa.gov/detailed-facility-report?fid=110045411639
110000610036,KEARNEY-KPF,7,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000610036
110002926344,TARGET STORE T0853,7,,http://echo.epa.gov/detailed-facility-report?fid=110002926344
110043534244,TARGET STORE T1862,7,,http://echo.epa.gov/detailed-facility-report?fid=110043534244
110067711541,CVS PHARMACY #16982,6,,http://echo.epa.gov/detailed-facility-report?fid=110067711541
110067553178,CVS PHARMACY #17412,6,,http://echo.epa.gov/detailed-facility-report?fid=110067553178
110067712256,CVS PHARMACY #16294,6,,http://echo.epa.gov/detailed-facility-report?fid=110067712256
110009066704,CALIFORNIA TANK LINES INC,5,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009066704
110042167259,RITE AID #5996,5,,http://echo.epa.gov/detailed-facility-report?fid=110042167259
110002713430,UNIVERSITY OF THE PACIFIC,4,,http://echo.epa.gov/detailed-facility-report?fid=110002713430
110042270903,RITE AID #6000,4,,http://echo.epa.gov/detailed-facility-report?fid=110042270903
110058335546,DOLLAR TREE DISTRIBUTION CENTER,4,,http://echo.epa.gov/detailed-facility-report?fid=110058335546
