REGISTRY_ID,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110010029281,ZORINSKY LAKE RECREATION AREA,13,,http://echo.epa.gov/detailed-facility-report?fid=110010029281,40.9875,-91.682222
110009841458,EDISON WASTEWATER TREATMENT FACILITY,12,,http://echo.epa.gov/detailed-facility-report?fid=110009841458,48.561837,-122.43552700000001
110008962435,SPRINGFIELD WASTEWATER TRTMNT,11,,http://echo.epa.gov/detailed-facility-report?fid=110008962435,41.0632,-96.1366
110055173949,MOUNT MICHAEL WWTF,11,,http://echo.epa.gov/detailed-facility-report?fid=110055173949,41.313542,-96.26889
110010156801,TWILIGHT HILLS,11,,http://echo.epa.gov/detailed-facility-report?fid=110010156801,41.376701000000004,-95.97182
110006602355,PILOT FLYING J 686,10,,http://echo.epa.gov/detailed-facility-report?fid=110006602355,41.091811,-96.2544
110001508020,NEBRASKA METHODIST HOSPITAL,9,,http://echo.epa.gov/detailed-facility-report?fid=110001508020,41.25913,-96.0424
110006560104,SID #97 - SARPY COUNTY,8,,http://echo.epa.gov/detailed-facility-report?fid=110006560104,41.06991,-96.03426999999999
110001512621,SARPY COUNTY SANITARY LANDFILL,8,,http://echo.epa.gov/detailed-facility-report?fid=110001512621,41.1001,-96.1627
110000447589,SORENSEN PARK PLAZA,8,,http://echo.epa.gov/detailed-facility-report?fid=110000447589,41.318928,-96.023955
110010164053,MONARCH OIL CO,7,,http://echo.epa.gov/detailed-facility-report?fid=110010164053,41.281620000000004,-95.9024
110004086729,WATERLOO WASTEWATER TREATMENT FACILITY,6,,http://echo.epa.gov/detailed-facility-report?fid=110004086729,41.2883,-96.2881
110010163802,MAGELLAN PIPELINE COMPANY LP,5,,http://echo.epa.gov/detailed-facility-report?fid=110010163802,41.364670000000004,-96.0589
110000549782,MISSOURI RIVER WASTEWATER TREATMENT PLANT,4,,http://echo.epa.gov/detailed-facility-report?fid=110000549782,41.20753,-95.9298
110070105057,LYMAN RICHEY - GRETNA BOTTOMS RESERVE,3,,http://echo.epa.gov/detailed-facility-report?fid=110070105057,41.10325,-96.30462
110006579504,NEBRASKA CROSSING,3,,http://echo.epa.gov/detailed-facility-report?fid=110006579504,41.097811,-96.25331
110006589708,ABS CORPORATION,3,,http://echo.epa.gov/detailed-facility-report?fid=110006589708,41.32249,-95.93725
110039852497,RIVERSIDE LAKE SID WWTF,3,,http://echo.epa.gov/detailed-facility-report?fid=110039852497,41.25439,-96.26229000000001
110006583866,PAPILLION POTABLE WATER TREATMENT,2,,http://echo.epa.gov/detailed-facility-report?fid=110006583866,41.08634,-96.04779
110001520417,INDUSTRIAL PLATING INC,2,,http://echo.epa.gov/detailed-facility-report?fid=110001520417,41.27134,-95.94106
