,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
828,YCUA REGIONAL WASTEWATER TREATMENT PLANT,13,,http://echo.epa.gov/detailed-facility-report?fid=110000540861,42.22486,-83.55442
11883,FRITZ ENTERPRISES-TAYLOR,13,,http://echo.epa.gov/detailed-facility-report?fid=110069475320,42.18364,-83.25858000000002
20290,GROSSE ILE MUNICIPAL AIRPORT,13,,http://echo.epa.gov/detailed-facility-report?fid=110067588499,42.10777,-83.1647
32012,DEARBORN INDUSTRIAL GENERATION,13,,http://echo.epa.gov/detailed-facility-report?fid=110006650132,42.3041,-83.1521
32929,SOUTHGATE-WYANDOTTE CSO RTF,13,,http://echo.epa.gov/detailed-facility-report?fid=110009032563,42.187824,-83.162036
33549,QUALITY WIRE PROCESSING-TAYLOR,13,,http://echo.epa.gov/detailed-facility-report?fid=110069471360,42.24879,-83.301
36428,DEARBORN CSO,13,,http://echo.epa.gov/detailed-facility-report?fid=110006740642,42.3125,-83.2125
36787,ANN ARBOR PS MS4-WASHTENAW,13,,http://echo.epa.gov/detailed-facility-report?fid=110069477033,42.24996,-83.73943
50332,BONSAL AMERICAN-NEW BOSTON,13,,http://echo.epa.gov/detailed-facility-report?fid=110067585063,42.16542000000001,-83.3945
55412,DETROIT EDISON CO TRENTON CHANNEL POWER PLANT,13,,http://echo.epa.gov/detailed-facility-report?fid=110000406267,42.1237,-83.1812
58929,LOCH ALPINE SA-SCIO-WEB WWTP,13,,http://echo.epa.gov/detailed-facility-report?fid=110009908314,42.33222,-83.8195
2682,DOUBLE EAGLE STEEL COATING COMPANY,12,,http://echo.epa.gov/detailed-facility-report?fid=110000405598,42.31169000000001,-83.15848000000003
12456,BASF CORP,12,,http://echo.epa.gov/detailed-facility-report?fid=110000494019,42.219195,-83.14674000000002
3735,MDEQ-RRD-BERKSHIRE CREEK,11,,http://echo.epa.gov/detailed-facility-report?fid=110009697943,42.257459,-83.695589
7851,RACER-POWERTRAIN-WILLOW RUN,11,,http://echo.epa.gov/detailed-facility-report?fid=110064165512,42.246479,-83.558625
22178,MCLOUTH STEEL GIBRALTAR PLANT,11,,http://echo.epa.gov/detailed-facility-report?fid=110010742786,42.103075,-83.200292
23399,VAN BUREN PS MS4-WAYNE,11,,http://echo.epa.gov/detailed-facility-report?fid=110069487950,42.20297,-83.49501
25991,SUNOCO-YPSILANTI #0016-5688,11,,http://echo.epa.gov/detailed-facility-report?fid=110001846904,42.20177,-83.57043
39641,GRACE LAKE CORPORATE CENTER,11,,http://echo.epa.gov/detailed-facility-report?fid=110015720228,42.242305,-83.43358
42091,ANN ARBOR WWTP,11,,http://echo.epa.gov/detailed-facility-report?fid=110009909313,42.26937,-83.66993000000002
