REGISTRY_ID,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL
110002956196,CA STATE UNIVERSITY SACRAMENTO,12,4.0,http://echo.epa.gov/detailed-facility-report?fid=110002956196
110002645433,RAMOS OIL CO,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110002645433
110002684319,CALTRANS TRANSPORTATION LAB,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110002684319
110009528163,BLUE DIAMOND GROWERS,12,,http://echo.epa.gov/detailed-facility-report?fid=110009528163
110010471630,JB RADIATOR SPECIALTIES,12,,http://echo.epa.gov/detailed-facility-report?fid=110010471630
110012428569,ULTIMA CIRCUITS LLC,12,,http://echo.epa.gov/detailed-facility-report?fid=110012428569
110069631401,VISIONS PAINT RECYCLING INC,9,,http://echo.epa.gov/detailed-facility-report?fid=110069631401
110017868752,C AND H VETERAN ENT INC,4,1.0,http://echo.epa.gov/detailed-facility-report?fid=110017868752
110031428257,METAL FINISHING GROUP LLC,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110031428257
110000610349,SAFETY KLEEN SYSTEMS INC,2,,http://echo.epa.gov/detailed-facility-report?fid=110000610349
110000744240,SILGAN CAN CO - CAMPBELL'S SOUP,2,,http://echo.epa.gov/detailed-facility-report?fid=110000744240
110024830361,RAH ENVIRONMENTAL INC,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110024830361
110002408243,B&T HYDRAULICS & PNEUMATICS INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110002408243
110059741766,NEW WEST STATIONS #1005,0,,http://echo.epa.gov/detailed-facility-report?fid=110059741766
110055908594,AUTOZONE #4007,0,,http://echo.epa.gov/detailed-facility-report?fid=110055908594
110065762990,O'REILLY AUTO PARTS STORE 2807,0,,http://echo.epa.gov/detailed-facility-report?fid=110065762990
110002923267,T R M COPY CENTERS CORPORATION,0,,http://echo.epa.gov/detailed-facility-report?fid=110002923267
110070090014,US COAST GUARD AIR STATION SACRAMENTO,0,,http://echo.epa.gov/detailed-facility-report?fid=110070090014
110031358242,KVIE PUBLIC TELEVISION,0,,http://echo.epa.gov/detailed-facility-report?fid=110031358242
110066268309,VIKING DRILLERS INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110066268309
