REGISTRY_ID,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL
110010677892,SCHMITT CONSTRUCTION,12,,http://echo.epa.gov/detailed-facility-report?fid=110010677892
110000744240,SILGAN CAN CO - CAMPBELL'S SOUP,5,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000744240
110001196125,UCD MEDICAL CENTER,2,,http://echo.epa.gov/detailed-facility-report?fid=110001196125
110000486091,D & T FIBERGLASS,1,,http://echo.epa.gov/detailed-facility-report?fid=110000486091
110017423448,PROCTER AND GAMBLE MANUFACTURING COMPANY,1,,http://echo.epa.gov/detailed-facility-report?fid=110017423448
110001189605,STATE OF CALIF GS,1,,http://echo.epa.gov/detailed-facility-report?fid=110001189605
110001174844,SACRAMENTO POWER AUTHORITY,1,,http://echo.epa.gov/detailed-facility-report?fid=110001174844
110038093194,"BUCKEYE TERMINALS, LLC",0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110038093194
110001159424,CITY OF SACRAMENTO- LANDFILL,0,,http://echo.epa.gov/detailed-facility-report?fid=110001159424
110000520614,SCA COGENERATION PROJECT,0,,http://echo.epa.gov/detailed-facility-report?fid=110000520614
110001200316,TREASURE CHEST AD COMPANY,0,,http://echo.epa.gov/detailed-facility-report?fid=110001200316
110024272552,ANITA AUTO DISMANTLER,0,,http://echo.epa.gov/detailed-facility-report?fid=110024272552
110037091330,U-PULL & SAVE,0,,http://echo.epa.gov/detailed-facility-report?fid=110037091330
110000887425,STATE OF CA PUBLISHING,0,,http://echo.epa.gov/detailed-facility-report?fid=110000887425
110037091358,DUGHAITION DEPORT,0,,http://echo.epa.gov/detailed-facility-report?fid=110037091358
110002334518,SHELL OIL PRODUCTS US  SACRAMENTO TERMINAL,0,,http://echo.epa.gov/detailed-facility-report?fid=110002334518
110037091401,EUROSTAR AUTO DISMANTLER,0,,http://echo.epa.gov/detailed-facility-report?fid=110037091401
110043679668,RAGING WIRE TELECOMMUNICATIONS INC.,0,,http://echo.epa.gov/detailed-facility-report?fid=110043679668
110001154946,INTERSTATE BRANDS CORP (#75),0,,http://echo.epa.gov/detailed-facility-report?fid=110001154946
110037091394,J  W AUTO WRECKERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110037091394
