REGISTRY_ID,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL
110070096108,RJJ RESOURCE MANAGEMENT CORP,12,,http://echo.epa.gov/detailed-facility-report?fid=110070096108
110070095094,CAPITAL CORRUGATED & CARTON,12,,http://echo.epa.gov/detailed-facility-report?fid=110070095094
110070091385,RIVERPOINT MARKETPLACE TENANT IMPROVEMENTS,12,,http://echo.epa.gov/detailed-facility-report?fid=110070091385
110070091855,J  M RECYCLING INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110070091855
110064957827,GENESIS AUTO ENTERPRISES INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110064957827
110070088876,SACRAMENTO REGIONAL TRANSIT DISTICT LIGHT RAIL MAINTENANCE FACILITY,12,,http://echo.epa.gov/detailed-facility-report?fid=110070088876
110070090129,CAL EXPOSITION RACING STABLES,12,,http://echo.epa.gov/detailed-facility-report?fid=110070090129
110070097182,THE BAINBRIDGE BEVERAGE COMPANY WEST,11,,http://echo.epa.gov/detailed-facility-report?fid=110070097182
110070092970,SSA PACIFIC,10,,http://echo.epa.gov/detailed-facility-report?fid=110070092970
110070090776,REDI GRO CORP,10,,http://echo.epa.gov/detailed-facility-report?fid=110070090776
110070094398,RECYCLING INDUSTRIES,10,,http://echo.epa.gov/detailed-facility-report?fid=110070094398
110070090054,HENDRICKSON TRUCK LINES INC,9,,http://echo.epa.gov/detailed-facility-report?fid=110070090054
110070090227,RECYCLING INDUSTRIES,9,,http://echo.epa.gov/detailed-facility-report?fid=110070090227
110070096139,DEL PASO AUTO DISMANTLERS,9,,http://echo.epa.gov/detailed-facility-report?fid=110070096139
110002741365,MARTIN SPROCKET & GEAR INC,8,,http://echo.epa.gov/detailed-facility-report?fid=110002741365
110070096365,NATOMAS UNIFIED SCHOOL DISTRICT,8,,http://echo.epa.gov/detailed-facility-report?fid=110070096365
110070093670,PATTERSON SUBDIVISION,8,,http://echo.epa.gov/detailed-facility-report?fid=110070093670
110070088939,LIQUI BOX CORP,8,,http://echo.epa.gov/detailed-facility-report?fid=110070088939
110070088864,MITSUBISHI CHEMICAL CARBON FIBER AND COMPOSITES,8,,http://echo.epa.gov/detailed-facility-report?fid=110070088864
110070097655,REVERE PACKAGING,8,,http://echo.epa.gov/detailed-facility-report?fid=110070097655
