,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
14455,DUKE ENERGY OCONEE NUCLEAR STATION,10,,http://echo.epa.gov/detailed-facility-report?fid=110008561449,34.79336,-82.90312
8122,PALMETTO PLATING CO INC,8,1.0,http://echo.epa.gov/detailed-facility-report?fid=110007838386,34.82927100000001,-82.566399
13664,STUEKEN LLC,4,2.0,http://echo.epa.gov/detailed-facility-report?fid=110001673984,34.6896,-82.2393
1840,VALMONT COMPOSITE STRUCTURES NEWBERRY,4,,http://echo.epa.gov/detailed-facility-report?fid=110064114738,34.317104,-81.634547
735,PALMETTO PLATING COMPANY,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110002191798,34.82832,-82.60934
2580,CLEMSON TECHNICAL CENTER,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000857500,34.58614,-82.81841
2706,MITA SOUTH CAROLINA INCORPORATED,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000354526,34.70026,-82.2379
7315,FRAZOR QUALITY WOODWORKS INC,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110037442997,34.8622,-82.67981
10092,BAYER SOUTHEAST DISTRIBUTION CENTER,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000879522,34.705321000000005,-82.23388100000003
9405,ASHLAND PERFORMANCE MATERIALS,3,,http://echo.epa.gov/detailed-facility-report?fid=110002234617,34.72611,-82.446667
6736,SELF MEMORIAL HOSPITAL,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110007023309,34.174690000000005,-82.15719
8090,AARON INDUSTRIES,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110043532549,34.444202000000004,-81.888734
10520,GREENWOOD RENTAL CENTER LLC,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110043192504,34.1673,-82.15023000000002
13181,BURNSTEIN PRECISION CASTING,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110007833522,34.16383,-82.40205
1193,WILBERT PLASTIC SERVICES,2,,http://echo.epa.gov/detailed-facility-report?fid=110000604436,34.811440000000005,-82.64869
2554,MAXXIM MEDICAL,2,,http://echo.epa.gov/detailed-facility-report?fid=110000354713,34.438790000000004,-82.38790999999998
6040,CVS PHARMACY 4693,2,,http://echo.epa.gov/detailed-facility-report?fid=110045990530,34.707321,-82.991169
6820,ELECTROLUX MAJOR APPLIANCES ANDERSON S. C.,2,,http://echo.epa.gov/detailed-facility-report?fid=110022918903,34.448552,-82.672494
9664,WALMART SUPERCENTER 644,2,,http://echo.epa.gov/detailed-facility-report?fid=110012260828,34.48949,-82.67477
9801,FLAME SPRAY NORTH AMERICA INC,2,,http://echo.epa.gov/detailed-facility-report?fid=110043976819,34.66538,-82.19470600000002
