,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
14954,SAGE AUTOMOTIVE INTERIORS - ABBEVILLE PLANT,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000354330,34.167221999999995,-82.37138900000002
3483,NINETY SIX WASTE WATER TREATMENT FACILITY,13,,http://echo.epa.gov/detailed-facility-report?fid=110008973539,34.155278,-81.983611
5025,MICHELIN NA INC - SANDY SPRINGS,13,,http://echo.epa.gov/detailed-facility-report?fid=110014402315,34.60233,-82.75816
9602,EDGEFIELD CO WTP,13,,http://echo.epa.gov/detailed-facility-report?fid=110039518377,33.56619,-82.02691
11742,COMBINED UTILITY SYSTEM,13,,http://echo.epa.gov/detailed-facility-report?fid=110002310311,34.844722,-82.588611
12420,UNITED UTIL/CHAMBERT FOREST SD,13,,http://echo.epa.gov/detailed-facility-report?fid=110009794222,34.63588,-82.52922
13309,CLINTON/JOANNA WASTEWATER TREATMENT PLANT,13,,http://echo.epa.gov/detailed-facility-report?fid=110000708413,34.391110999999995,-81.810833
14717,PICKENS CO-LIBERTY/ROPER,13,,http://echo.epa.gov/detailed-facility-report?fid=110002186866,34.802778,-82.703611
15613,OWT INDUSTRIES,13,,http://echo.epa.gov/detailed-facility-report?fid=110001667688,34.890278,-82.70222199999998
18748,MILLIKEN MCCORMICK,13,,http://echo.epa.gov/detailed-facility-report?fid=110001674867,33.903889,-82.285
13226,HARBOR GATE CONDOMINIUMS,12,,http://echo.epa.gov/detailed-facility-report?fid=110009704551,34.51,-82.655
15339,MIDDLE BRANCH WWTP,12,,http://echo.epa.gov/detailed-facility-report?fid=110000559645,34.783611,-82.534444
13895,CALHOUN FALLS TOWN OF,11,2.0,http://echo.epa.gov/detailed-facility-report?fid=110002178429,34.081944,-82.586111
5284,ZF TRANSMISSIONS,11,,http://echo.epa.gov/detailed-facility-report?fid=110043325700,34.649359999999994,-82.15706999999998
7783,FEDERAL PACIFIC ELEC ODELL DAM,11,,http://echo.epa.gov/detailed-facility-report?fid=110002311551,33.773514,-81.904873
10930,"SALUDA, TOWN OF",11,,http://echo.epa.gov/detailed-facility-report?fid=110006693033,34.006944,-81.75416700000002
12209,WALHALLA CONEROSS CREEK WTP,11,,http://echo.epa.gov/detailed-facility-report?fid=110039518037,34.724416,-83.07623000000002
12603,KINDER MORGAN SOUTHEAST TERMINALS BELTON 1,11,,http://echo.epa.gov/detailed-facility-report?fid=110040509544,34.55686,-82.493792
17343,CLEMSON UNIV CENTRAL ENERGY,11,,http://echo.epa.gov/detailed-facility-report?fid=110042037319,34.672676,-82.84635899999998
8436,WEST ALEXANDER WWTP,10,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000710133,34.193333,-82.158333
