,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
12244,TOEFCO ENGINEERED COATING SYSTEMS,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110021091968,41.839449,-86.24117
51370,CONSUMERS ENERGY - WHITE PIGEON COMPRESSOR STATION,12,,http://echo.epa.gov/detailed-facility-report?fid=110001847967,41.80285,-85.5862
46689,AXIUM GROUP LLC,10,1.0,http://echo.epa.gov/detailed-facility-report?fid=110042285390,41.906137,-86.002207
38047,"METAL TECHNOLOGIES, INC. THREE RIVERS GRAY IRON",3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001318841,41.9383,-85.62975
25684,"NEW COVERT GENERATING COMPANY, LLC",3,,http://echo.epa.gov/detailed-facility-report?fid=110015846076,42.32125,-86.2919
43417,"FASTENER COATINGS, INC.",2,,http://echo.epa.gov/detailed-facility-report?fid=110040882382,41.94015,-85.62097
53576,PRATT INDUSTRIES INC.,2,,http://echo.epa.gov/detailed-facility-report?fid=110022303782,41.9129,-86.5823
58029,EVERGREEN PACKAGING INC.,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001840376,42.26686,-85.55034
2282,LYONS INDUSTRIES,1,,http://echo.epa.gov/detailed-facility-report?fid=110001847066,41.98411,-86.12396
5536,WELCH FOODS INC,1,,http://echo.epa.gov/detailed-facility-report?fid=110001847501,42.1706,-85.8519
17917,SHERWIN-WILLIAMS CO,1,,http://echo.epa.gov/detailed-facility-report?fid=110000410494,42.761389,-86.08
21028,THELAMCO INC,1,,http://echo.epa.gov/detailed-facility-report?fid=110000409031,42.12242,-86.42801
23225,WALSWORTH PUBLISHING COMPANY (FORMERLY IPC),1,,http://echo.epa.gov/detailed-facility-report?fid=110043090259,42.05066,-86.50703
24812,SUMMIT POLYMERS PLANT 18,1,,http://echo.epa.gov/detailed-facility-report?fid=110070132957,42.2449,-85.5183
25120,RIETH-RILEY CONSTRUCTION CO INC,1,,http://echo.epa.gov/detailed-facility-report?fid=110037996504,42.28286,-85.55598
28445,"MORGAN OLSON, LLC",1,,http://echo.epa.gov/detailed-facility-report?fid=110040929038,41.777492,-85.42989200000002
37933,OTSEGO PAPER INC,1,,http://echo.epa.gov/detailed-facility-report?fid=110000409291,42.46327,-85.69611
39337,ADVANCED ARCHITECTUAL PRODUCTS,1,,http://echo.epa.gov/detailed-facility-report?fid=110069992970,42.666073,-85.993009
40412,"BANKS HARDWOODS, INC.",1,,http://echo.epa.gov/detailed-facility-report?fid=110007393016,41.7813,-85.7639
48848,"DAY INTERNATIONAL, INC. A FLINT GROUP COMPANY",1,,http://echo.epa.gov/detailed-facility-report?fid=110000409512,41.941471,-85.649527
