,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
28140,SEGA BIOFUELS,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110045434197,31.20961,-81.955448
90747,KRAFT STEAM ELECTRIC GENERATING PLANT,12,,http://echo.epa.gov/detailed-facility-report?fid=110038173464,32.149444,-81.145139
10994,US NAVY KINGS BAY NAVAL SUBMARINE,5,4.0,http://echo.epa.gov/detailed-facility-report?fid=110000528215,30.79525,-81.51355600000002
71042,SNF - RICEBORO (CHEMTALL INCORPORATED),5,,http://echo.epa.gov/detailed-facility-report?fid=110027375775,31.74413,-81.43673000000003
38166,"PINOVA, INC.",3,3.0,http://echo.epa.gov/detailed-facility-report?fid=110056959055,31.1653,-81.4811
47059,VARN WOOD PRESERVING LLC,2,,http://echo.epa.gov/detailed-facility-report?fid=110000360724,31.191915,-82.13943
65517,HEALTHY PET,2,,http://echo.epa.gov/detailed-facility-report?fid=110018862970,31.576045,-81.90584
79347,ST JOSEPHS HOSPITAL I,2,,http://echo.epa.gov/detailed-facility-report?fid=110001388944,31.985440000000004,-81.15290999999998
4421,ACE POLE CO INC,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009455286,31.25981,-82.29494
49183,PORTFRESH LOGISTICS,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110069468962,32.12777,-81.38564000000002
75635,SOUTHERN STATES PHOSPHATE & FE RTILIZER CO,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110024415523,32.074813,-81.064262
89371,RB LUMBER (DBA DS SMITH RICEBORO LUMBER),1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110007253596,31.735001,-81.43396800000002
5237,"CAROLINA SKIFF, LLC",1,,http://echo.epa.gov/detailed-facility-report?fid=110000360564,31.245790000000003,-82.42078000000002
5318,"GEORGIA BIOMASS, LLC",1,,http://echo.epa.gov/detailed-facility-report?fid=110055577594,32.078247999999995,-81.066253
17637,INTERSTATE PAPER LLC,1,,http://echo.epa.gov/detailed-facility-report?fid=110059257806,31.741994,-81.40669
25229,CENTRAL SOUTHERN CONSTRUCTION HOT MIX ASPHALT PLANT,1,,http://echo.epa.gov/detailed-facility-report?fid=110070235909,30.78285,-81.556919
28291,BROADHURST ENVIRONMENTAL LANDFILL,1,,http://echo.epa.gov/detailed-facility-report?fid=110001427304,31.4847,-81.9898
35628,RENESSENZ LLC COLONELS ISLAND FACILITY,1,,http://echo.epa.gov/detailed-facility-report?fid=110007487059,31.108055,-81.549463
48366,"TAYLOR ATLANTIC, LLC",1,,http://echo.epa.gov/detailed-facility-report?fid=110070049623,31.18595,-81.50050999999998
49232,ELBA LIQUEFACTION TERMINAL,1,,http://echo.epa.gov/detailed-facility-report?fid=110064024372,32.0809,-81.00503
