,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
19232,"TOX PATH SPECIALISTS, LLC",12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110045545594,39.43427,-77.37094
7694,DTE SPARROWS POINT,12,,http://echo.epa.gov/detailed-facility-report?fid=110035428551,39.216655,-76.476275
32521,CLEAN HARBORS LAUREL LLC,12,,http://echo.epa.gov/detailed-facility-report?fid=110041974352,39.1016,-76.81602
12358,"COLONIAL METALS, INC.",10,3.0,http://echo.epa.gov/detailed-facility-report?fid=110000340710,39.62106,-75.85149
1916,CLEAN HARBORS OF BALTIMORE,10,,http://echo.epa.gov/detailed-facility-report?fid=110029273417,39.2711,-76.6327
3929,APHENA PHARMA SOLUTIONS-MD LLC,10,,http://echo.epa.gov/detailed-facility-report?fid=110050570136,38.767989,-76.052798
26562,GREAT SOUTHERN WOOD,9,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000340417,39.619908,-77.73662
12303,"NIERMANN WEEKS CO, INC",9,,http://echo.epa.gov/detailed-facility-report?fid=110022383696,39.07158,-76.63138000000002
26993,ATLANTIC WOOD INDUSTRIES INCORPORATED,9,,http://echo.epa.gov/detailed-facility-report?fid=110000340667,38.322238,-75.61901800000003
29581,ARCAL CHEMICALS INC,8,2.0,http://echo.epa.gov/detailed-facility-report?fid=110019880556,38.887297,-76.86479
19775,ALCORE INC - LAKESIDE,8,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000339438,39.44739000000001,-76.3142
27268,JOHNS HOPKINS UNIVERSITY - APL,8,1.0,http://echo.epa.gov/detailed-facility-report?fid=110019858402,39.16084,-76.89956
28752,"SAPPHIRE SCIENTIFIC, INC.",6,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000339606,39.30204000000001,-76.55771999999997
31627,"PHARMACEUTICS INTERNATIONAL, INC.",6,1.0,http://echo.epa.gov/detailed-facility-report?fid=110054598048,39.48156,-76.66199
9180,FIL-TEC,6,,http://echo.epa.gov/detailed-facility-report?fid=110000340373,39.649208,-77.581007
14320,DANA CONTAINER INC,6,,http://echo.epa.gov/detailed-facility-report?fid=110000866910,39.232283,-76.58406
1743,W R GRACE & CO - CONN COLUMBIA,5,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000339456,39.192013,-76.89686400000002
20127,"E. JOHN SCHMITZ - SONS, INC",5,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001276271,39.5152,-76.65085
2451,BECTON DICKINSON - 7-39 LOVETON CIR,5,,http://echo.epa.gov/detailed-facility-report?fid=110001309717,39.5202,-76.64527
19721,"HISTOSERV, INC",5,,http://echo.epa.gov/detailed-facility-report?fid=110070664634,39.175587,-77.2521
