REGISTRY_ID,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL
110035258155,US RV PARK WWTP,13,,http://echo.epa.gov/detailed-facility-report?fid=110035258155
110009772022,CITY OF MANVEL WWTP,13,,http://echo.epa.gov/detailed-facility-report?fid=110009772022
110011276298,EXXONMOBIL CORPORATION,13,,http://echo.epa.gov/detailed-facility-report?fid=110011276298
110010920557,ROSEMEADOWS III - WWTP,13,,http://echo.epa.gov/detailed-facility-report?fid=110010920557
110009773799,MEADOWLAND UTILITY WWTP,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009773799
110030771092,GULF COAST CONCRETE AND SHELL,12,,http://echo.epa.gov/detailed-facility-report?fid=110030771092
110017692754,IPC SYNOTT ROAD FACILITY,12,,http://echo.epa.gov/detailed-facility-report?fid=110017692754
110012802725,FLEXICORE OF TEXAS,12,,http://echo.epa.gov/detailed-facility-report?fid=110012802725
110012293829,CINCO SOUTHWEST WWTP,12,,http://echo.epa.gov/detailed-facility-report?fid=110012293829
110055045561,CROSS CREEK RANCH WWTF,11,,http://echo.epa.gov/detailed-facility-report?fid=110055045561
110030995127,CITY OF RICHMOND SOUTH WWTP,11,,http://echo.epa.gov/detailed-facility-report?fid=110030995127
110070100266,FULSHEAR READY MIX CONCRETE,11,,http://echo.epa.gov/detailed-facility-report?fid=110070100266
110045690347,SOUTH HOUSTON CONCRETE PIPE,11,,http://echo.epa.gov/detailed-facility-report?fid=110045690347
110000606933,INEOS USA LLC - CHOCOLATE BAYOU PLANT,11,,http://echo.epa.gov/detailed-facility-report?fid=110000606933
110070031017,PLANT 1,11,,http://echo.epa.gov/detailed-facility-report?fid=110070031017
110000502607,CITY OF ROSENBERG,11,,http://echo.epa.gov/detailed-facility-report?fid=110000502607
110007206102,WILLOW MANOR MOBILE HOME PARK,11,,http://echo.epa.gov/detailed-facility-report?fid=110007206102
110064608606,GRAND MISSION MUD 1  WWTP,11,,http://echo.epa.gov/detailed-facility-report?fid=110064608606
110038198438,WALSH ROAD OPERATION,11,,http://echo.epa.gov/detailed-facility-report?fid=110038198438
110055045525,FT BEND CO MUD 58 WWTF,10,1.0,http://echo.epa.gov/detailed-facility-report?fid=110055045525
