REGISTRY_ID,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110000591066,SOUTHERN WOOD TREATMENT CO INC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000591066,38.030390000000004,-84.24084
110038162118,CENTURY ALUMINUM SEBREE LLC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110038162118,37.6569,-87.5006
110000380917,CENTURY ALUMINUM OF KENTUCKY,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000380917,37.944998999999996,-86.787778
110006497727,NORTHERN KENTUCKY UNIVERSITY,12,,http://echo.epa.gov/detailed-facility-report?fid=110006497727,39.039603,-84.465734
110000883615,AMERICAN FUJI SEAL,12,,http://echo.epa.gov/detailed-facility-report?fid=110000883615,37.824771000000005,-85.43001
110009937738,AK STEEL ASHLAND WORKS - COKE PLANT,12,,http://echo.epa.gov/detailed-facility-report?fid=110009937738,38.495556,-82.66555600000001
110000552599,WESTLAKE PVC CORPORATION,12,,http://echo.epa.gov/detailed-facility-report?fid=110000552599,37.045833,-88.35055600000001
110000377967,"SAFETY-KLEEN SYSTEMS, INC. -  SMITHFIELD RECYCLE CENTER",11,,http://echo.epa.gov/detailed-facility-report?fid=110000377967,38.43196,-85.23487
110000379340,CENTRAL KY PROCESSING,10,,http://echo.epa.gov/detailed-facility-report?fid=110000379340,38.01376,-84.43982
110070631090,"EVERGREEN AES FOR CH ROBINSON COMPANY, INC AT EXIT 42 ON I-24",9,,http://echo.epa.gov/detailed-facility-report?fid=110070631090,37.022591,-88.011614
110003220871,COMMERCIAL SPECIALTY TRUCK HOLDINGS LLC,8,2.0,http://echo.epa.gov/detailed-facility-report?fid=110003220871,38.377790000000005,-84.3021
110016720020,DHL EXPRESS,8,1.0,http://echo.epa.gov/detailed-facility-report?fid=110016720020,39.03026,-84.6579
110003255343,CUMBERLAND PRODUCTS INC,8,,http://echo.epa.gov/detailed-facility-report?fid=110003255343,37.59494,-85.76760999999999
110000793865,LIVERMORE BRASS & SILVER SHOP DBA LIVERMORE INDUSTRIAL PLATING INC.,8,,http://echo.epa.gov/detailed-facility-report?fid=110000793865,37.492902,-87.131975
110056954112,AVANTOR PERFORMANCE MATERIALS,7,2.0,http://echo.epa.gov/detailed-facility-report?fid=110056954112,38.229721999999995,-84.2525
110006015784,TRI COUNTY WOOD PRESERVING INC,7,,http://echo.epa.gov/detailed-facility-report?fid=110006015784,36.99579,-84.10132
110042037729,STAUFFER CHEMICAL CO,7,,http://echo.epa.gov/detailed-facility-report?fid=110042037729,38.200666999999996,-85.87079
110000377887,FICOSA N AMERICA CORP,6,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000377887,38.22504,-85.25737
110000379563,PMC ORGANOMETALLIX INC.,6,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000379563,38.685953999999995,-85.146363
110000378289,JELLICO INCORPORATED,6,,http://echo.epa.gov/detailed-facility-report?fid=110000378289,38.24658,-85.79491999999999
