,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
37174,"MOUNT CARMEL STP, CITY OF",13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110001104108,38.400566,-87.773971
73151,"LORAINE STP, VILLAGE OF",13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110010829782,40.1517,-91.2233
80294,BOLINGBROOK STP #1,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000731815,41.71847,-88.07181
84206,JBS/SWIFT PORK CO,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000439623,39.99379,-90.404577
329,HARRISBURG STP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000880280,37.7416,-88.5265
2031,CARLINVILLE STP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010022475,39.268042,-89.876952
9947,PRAIRIE CITY WATER,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110014451084,40.6253,-90.455
13316,"FREEBURG EAST STP, VILLAGE OF",13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110039885728,38.414971,-89.899742
20206,"HOPKINS PARK WTP, VILLAGE OF",13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110006775310,41.067159,-87.60459
20607,HB FULLER CO,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000433022,41.304952,-88.561651
21914,BENSONVILLE SOUTH STP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009689836,41.94619,-87.92836
31609,VILLAGE OF BOLINGBROOK STP #3,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110018206500,41.702363,-88.07605799999997
40685,CREVE COEUR WWTP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000731478,40.632236,-89.620283
41152,GALVA SOUTHWEST STP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110056003131,41.1633,-90.0517
44207,CITY OF QUINCY WASTEWATER TREATMENT FACILITY,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000704113,39.901389,-91.416667
44743,DOUMAK INC,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110018201676,41.97465,-87.95537
46976,PARIS SOUTH STP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001103948,39.6192,-87.6819
47800,"ITASCA, VILLAGE OF - PROSPECT AVENUE WWTP",13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110063639255,41.97357,-87.99814
47887,DYNEGY MIDWEST GENERATION-ILLINOIS POWER GENERATING CO - COFFEEN POWERSTATION,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000500501,39.0584,-89.403601
49524,"DOVER WTP, VILLAGE OF",13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009984080,41.435743,-89.395587
