,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
8102,UNIONDALE WWTP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009974581,40.820667,-85.241417
9963,PAOLI MUNICIPAL WWTP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009974974,38.590694,-86.490611
17551,OAKWOOD MOBILE HOME PARK,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110012139355,38.626528,-87.18422199999998
23003,ROACHDALE MUNICIPAL WWTP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010831984,39.857556,-86.802611
29048,LAKE PLACID CONFERENCE CENTER,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110012139480,40.444222,-85.329972
31227,GARY SANITARY DISTRICT,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009284540,41.606528,-87.38408299999998
31490,AKRON MUNICIPAL STP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009978809,41.0325,-86.03394399999998
38337,TOWN OF CLARKSVILLE PUBLIC WORKS FACILITY,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110003105595,38.296778,-85.773528
39522,"MANASEK ACQUISITION COMPANY, LLC",13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110069209494,40.273944,-85.81241700000002
40825,SCOTT PET PRODUCTS,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070047480,39.768288,-87.406475
43840,INDIAN HILLS MOBILE HOME PARK,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110064113472,39.53275,-84.82425
2071,LAKE STATION SANITARY DISTRICT,13,,http://echo.epa.gov/detailed-facility-report?fid=110041930355,41.574139,-87.23858299999998
2842,TOWN & COUNTRY MHC LLC,13,,http://echo.epa.gov/detailed-facility-report?fid=110012062999,38.042194,-87.674278
5157,BEDFORD WASTEWATER TREATMENT PLANT,13,,http://echo.epa.gov/detailed-facility-report?fid=110006645461,38.839111,-86.521889
6233,NEW MARKET WWTP,13,,http://echo.epa.gov/detailed-facility-report?fid=110009975278,39.95275,-86.903194
6548,PETERSBURG MUNICIPAL WWTP,13,,http://echo.epa.gov/detailed-facility-report?fid=110009975018,38.493,-87.292056
9938,WOODLAND ESTATES MHP,13,,http://echo.epa.gov/detailed-facility-report?fid=110006680270,40.509806,-86.074611
11418,NEW ALBANY WWTP,13,,http://echo.epa.gov/detailed-facility-report?fid=110064215308,38.277972,-85.831889
11503,WESTVIEW JR./SR. HIGH SCHOOL-TREATMENT PLANT,13,,http://echo.epa.gov/detailed-facility-report?fid=110006680430,41.616917,-85.536583
12514,AUBURN WWTP,13,,http://echo.epa.gov/detailed-facility-report?fid=110000568065,41.348472,-85.06094399999998
